Employee_ID,Message,Word_Count,Sentiment_Score,Employee_Role,Department,Stress_Level
2064,I need urgent help with my tasks!,7,0.0,Manager,Marketing,High
2065,Multitasking a lot today.,4,0.0,Manager,HR,Medium
2066,Feeling extremely stressed out.,4,-0.12,Software Engineer,Finance,High
2067,Feeling great about my progress.,5,0.8,Manager,IT,Low
2068,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
2069,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
2070,Great job on the project!,5,1.0,Data Analyst,Finance,Low
2071,Feeling a bit overwhelmed.,4,0.0,Manager,IT,Medium
2072,Workload is manageable but challenging.,5,0.5,Data Analyst,Finance,Medium
2073,"Slightly stressed, but I can handle it.",7,-0.17,Manager,HR,Medium
2074,Looking forward to the weekend!,5,0.0,Sales Executive,Marketing,Low
2075,Need a short break to refocus.,6,0.0,HR Specialist,HR,Medium
2076,Too many meetings today.,4,0.5,HR Specialist,Finance,Medium
2077,"Overloaded with work, this is too much!",7,0.25,HR Specialist,Marketing,High
2078,"Too much work, not enough time.",6,0.1,Software Engineer,Marketing,High
2079,Feeling productive today.,3,0.0,Manager,HR,Low
2080,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
2081,Loving the collaborative environment.,4,0.6,Sales Executive,Finance,Low
2082,Great job on the project!,5,1.0,Data Analyst,Finance,Low
2083,Workload is manageable but challenging.,5,0.5,Data Analyst,Finance,Medium
2084,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Finance,Medium
2085,Workload is manageable but challenging.,5,0.5,Data Analyst,Sales,Medium
2086,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,HR,Medium
2087,Deadlines are approaching fast.,4,0.1,HR Specialist,Finance,Medium
2088,Need a short break to refocus.,6,0.0,HR Specialist,HR,Medium
2089,Had a good meeting with the team.,7,0.7,Data Analyst,Sales,Low
2090,Deadlines are approaching fast.,4,0.1,Data Analyst,Marketing,Medium
2091,Workload is manageable but challenging.,5,0.5,HR Specialist,Marketing,Medium
2092,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
2093,Feeling productive today.,3,0.0,Sales Executive,Marketing,Low
2094,Excited for the team outing!,5,0.47,Data Analyst,HR,Low
2095,Feeling extremely stressed out.,4,-0.12,Sales Executive,IT,High
2096,Feeling a bit overwhelmed.,4,0.0,Sales Executive,IT,Medium
2097,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
2098,Feeling great about my progress.,5,0.8,Software Engineer,HR,Low
2099,Feeling productive today.,3,0.0,Manager,Marketing,Low
2100,Need a short break to refocus.,6,0.0,HR Specialist,Marketing,Medium
2101,Burned out and exhausted.,4,-0.4,Manager,Sales,High
2102,Feeling great about my progress.,5,0.8,Manager,Sales,Low
2103,Looking forward to the weekend!,5,0.0,Data Analyst,IT,Low
2104,No work-life balance at all!,5,0.0,Data Analyst,HR,High
2105,I need urgent help with my tasks!,7,0.0,Sales Executive,Sales,High
2106,Looking forward to the weekend!,5,0.0,Data Analyst,HR,Low
2107,Excited for the team outing!,5,0.47,Software Engineer,IT,Low
2108,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
2109,Multitasking a lot today.,4,0.0,Manager,HR,Medium
2110,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
2111,Excited for the team outing!,5,0.47,Data Analyst,Sales,Low
2112,Loving the collaborative environment.,4,0.6,HR Specialist,HR,Low
2113,No work-life balance at all!,5,0.0,Sales Executive,IT,High
2114,"Too much work, not enough time.",6,0.1,Sales Executive,Finance,High
2115,Multitasking a lot today.,4,0.0,Software Engineer,IT,Medium
2116,Enjoying my work today!,4,0.62,Manager,Finance,Low
2117,Loving the collaborative environment.,4,0.6,Software Engineer,IT,Low
2118,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
2119,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,IT,Medium
2120,Multitasking a lot today.,4,0.0,Sales Executive,Finance,Medium
2121,Deadlines are approaching fast.,4,0.1,HR Specialist,Finance,Medium
2122,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
2123,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Finance,Medium
2124,I can't handle this pressure anymore!,6,0.0,HR Specialist,HR,High
2125,Feeling great about my progress.,5,0.8,Manager,Finance,Low
2126,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
2127,Great job on the project!,5,1.0,HR Specialist,Finance,Low
2128,Workload is manageable but challenging.,5,0.5,Sales Executive,Marketing,Medium
2129,I need urgent help with my tasks!,7,0.0,HR Specialist,HR,High
2130,Burned out and exhausted.,4,-0.4,HR Specialist,IT,High
2131,Excited for the team outing!,5,0.47,Sales Executive,Finance,Low
2132,"Too much work, not enough time.",6,0.1,Data Analyst,HR,High
2133,Great job on the project!,5,1.0,Manager,HR,Low
2134,Work is going smoothly.,4,0.4,Sales Executive,Sales,Low
2135,Excited for the team outing!,5,0.47,Sales Executive,Finance,Low
2136,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
2137,Enjoying my work today!,4,0.62,Software Engineer,Marketing,Low
2138,Feeling productive today.,3,0.0,Data Analyst,Sales,Low
2139,Deadlines are approaching fast.,4,0.1,Manager,Marketing,Medium
2140,Feeling extremely stressed out.,4,-0.12,Manager,Finance,High
2141,Too many meetings today.,4,0.5,Data Analyst,HR,Medium
2142,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
2143,Feeling a bit overwhelmed.,4,0.0,Manager,Sales,Medium
2144,Work is going smoothly.,4,0.4,Software Engineer,Sales,Low
2145,Loving the collaborative environment.,4,0.6,Data Analyst,Marketing,Low
2146,I need urgent help with my tasks!,7,0.0,Manager,Sales,High
2147,Excited for the team outing!,5,0.47,Software Engineer,Sales,Low
2148,Too many meetings today.,4,0.5,HR Specialist,Finance,Medium
2149,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,Marketing,Medium
2150,Looking forward to the weekend!,5,0.0,HR Specialist,Finance,Low
2151,Great job on the project!,5,1.0,Software Engineer,IT,Low
2152,Burned out and exhausted.,4,-0.4,Manager,HR,High
2153,Loving the collaborative environment.,4,0.6,Sales Executive,IT,Low
2154,Workload is manageable but challenging.,5,0.5,Data Analyst,Finance,Medium
2155,Multitasking a lot today.,4,0.0,Software Engineer,Finance,Medium
2156,Work is going smoothly.,4,0.4,Sales Executive,Marketing,Low
2157,Workload is manageable but challenging.,5,0.5,HR Specialist,HR,Medium
2158,Had a good meeting with the team.,7,0.7,Data Analyst,IT,Low
2159,Enjoying my work today!,4,0.62,Manager,Marketing,Low
2160,Multitasking a lot today.,4,0.0,Manager,Finance,Medium
2161,Work is going smoothly.,4,0.4,Software Engineer,Finance,Low
2162,Multitasking a lot today.,4,0.0,Software Engineer,Finance,Medium
2163,Work is going smoothly.,4,0.4,HR Specialist,HR,Low
2164,Enjoying my work today!,4,0.62,Manager,Marketing,Low
2165,Excited for the team outing!,5,0.47,HR Specialist,IT,Low
2166,Had a good meeting with the team.,7,0.7,Manager,Marketing,Low
2167,No work-life balance at all!,5,0.0,Data Analyst,Marketing,High
2168,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Finance,Medium
2169,Burned out and exhausted.,4,-0.4,Manager,Finance,High
2170,Loving the collaborative environment.,4,0.6,Manager,Finance,Low
2171,Feeling extremely stressed out.,4,-0.12,Sales Executive,Sales,High
2172,Excited for the team outing!,5,0.47,Data Analyst,Finance,Low
2173,"Too much work, not enough time.",6,0.1,Data Analyst,HR,High
2174,Looking forward to the weekend!,5,0.0,Data Analyst,Marketing,Low
2175,Work is going smoothly.,4,0.4,Software Engineer,HR,Low
2176,Feeling productive today.,3,0.0,Sales Executive,Marketing,Low
2177,"Slightly stressed, but I can handle it.",7,-0.17,Manager,HR,Medium
2178,Loving the collaborative environment.,4,0.6,HR Specialist,Marketing,Low
2179,Had a good meeting with the team.,7,0.7,Software Engineer,Sales,Low
2180,Had a good meeting with the team.,7,0.7,Manager,Finance,Low
2181,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
2182,"Too much work, not enough time.",6,0.1,Sales Executive,HR,High
2183,Feeling great about my progress.,5,0.8,Software Engineer,Sales,Low
2184,Too many meetings today.,4,0.5,Data Analyst,IT,Medium
2185,Feeling a bit overwhelmed.,4,0.0,Software Engineer,HR,Medium
2186,Had a good meeting with the team.,7,0.7,Sales Executive,Finance,Low
2187,Feeling extremely stressed out.,4,-0.12,Data Analyst,Marketing,High
2188,Feeling great about my progress.,5,0.8,Software Engineer,Marketing,Low
2189,Too many meetings today.,4,0.5,Software Engineer,HR,Medium
2190,Feeling a bit overwhelmed.,4,0.0,Manager,Marketing,Medium
2191,"Too much work, not enough time.",6,0.1,HR Specialist,Sales,High
2192,Had a good meeting with the team.,7,0.7,Sales Executive,IT,Low
2193,Workload is manageable but challenging.,5,0.5,Manager,Finance,Medium
2194,Excited for the team outing!,5,0.47,Software Engineer,IT,Low
2195,I feel like quitting.,4,0.0,Software Engineer,Sales,High
2196,Feeling extremely stressed out.,4,-0.12,Sales Executive,Sales,High
2197,Excited for the team outing!,5,0.47,Software Engineer,IT,Low
2198,Enjoying my work today!,4,0.62,Sales Executive,HR,Low
2199,Need a short break to refocus.,6,0.0,Manager,Sales,Medium
2200,Enjoying my work today!,4,0.62,HR Specialist,IT,Low
2201,I need urgent help with my tasks!,7,0.0,Sales Executive,HR,High
2202,Enjoying my work today!,4,0.62,Manager,Finance,Low
2203,Looking forward to the weekend!,5,0.0,Data Analyst,Sales,Low
2204,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
2205,Need a short break to refocus.,6,0.0,Sales Executive,Sales,Medium
2206,Need a short break to refocus.,6,0.0,Manager,IT,Medium
2207,Feeling great about my progress.,5,0.8,Sales Executive,HR,Low
2208,I can't handle this pressure anymore!,6,0.0,Manager,Finance,High
2209,Feeling extremely stressed out.,4,-0.12,Data Analyst,HR,High
2210,Had a good meeting with the team.,7,0.7,Sales Executive,IT,Low
2211,Too many meetings today.,4,0.5,HR Specialist,Sales,Medium
2212,Deadlines are approaching fast.,4,0.1,Data Analyst,HR,Medium
2213,Multitasking a lot today.,4,0.0,Manager,HR,Medium
2214,Feeling productive today.,3,0.0,Manager,IT,Low
2215,"Too much work, not enough time.",6,0.1,Manager,IT,High
2216,I need urgent help with my tasks!,7,0.0,Data Analyst,Finance,High
2217,Enjoying my work today!,4,0.62,Manager,HR,Low
2218,Excited for the team outing!,5,0.47,Software Engineer,Marketing,Low
2219,Feeling great about my progress.,5,0.8,HR Specialist,Sales,Low
2220,Looking forward to the weekend!,5,0.0,Sales Executive,HR,Low
2221,Feeling a bit overwhelmed.,4,0.0,Software Engineer,IT,Medium
2222,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
2223,Great job on the project!,5,1.0,Sales Executive,HR,Low
2224,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,IT,Medium
2225,Workload is manageable but challenging.,5,0.5,Data Analyst,Marketing,Medium
2226,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
2227,Feeling a bit overwhelmed.,4,0.0,Data Analyst,Marketing,Medium
2228,Need a short break to refocus.,6,0.0,Sales Executive,Marketing,Medium
2229,Need a short break to refocus.,6,0.0,HR Specialist,Sales,Medium
2230,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
2231,"Slightly stressed, but I can handle it.",7,-0.17,Manager,IT,Medium
2232,Need a short break to refocus.,6,0.0,Data Analyst,HR,Medium
2233,Excited for the team outing!,5,0.47,Data Analyst,IT,Low
2234,Had a good meeting with the team.,7,0.7,Sales Executive,Sales,Low
2235,Feeling productive today.,3,0.0,Software Engineer,IT,Low
2236,Enjoying my work today!,4,0.62,Manager,Finance,Low
2237,Had a good meeting with the team.,7,0.7,Software Engineer,Finance,Low
2238,Great job on the project!,5,1.0,Data Analyst,Marketing,Low
2239,Feeling productive today.,3,0.0,Sales Executive,Finance,Low
2240,Feeling great about my progress.,5,0.8,Data Analyst,Sales,Low
2241,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
2242,Need a short break to refocus.,6,0.0,Data Analyst,Finance,Medium
2243,Need a short break to refocus.,6,0.0,Software Engineer,HR,Medium
2244,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,IT,Medium
2245,Excited for the team outing!,5,0.47,HR Specialist,HR,Low
2246,Work is going smoothly.,4,0.4,Data Analyst,Marketing,Low
2247,Multitasking a lot today.,4,0.0,Manager,IT,Medium
2248,Feeling productive today.,3,0.0,HR Specialist,Finance,Low
2249,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Marketing,Medium
2250,Feeling a bit overwhelmed.,4,0.0,HR Specialist,IT,Medium
2251,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Sales,Medium
2252,Feeling a bit overwhelmed.,4,0.0,HR Specialist,HR,Medium
2253,Feeling productive today.,3,0.0,HR Specialist,Sales,Low
2254,No work-life balance at all!,5,0.0,Manager,Sales,High
2255,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Sales,Medium
2256,Enjoying my work today!,4,0.62,Manager,Sales,Low
2257,Excited for the team outing!,5,0.47,HR Specialist,Marketing,Low
2258,I need urgent help with my tasks!,7,0.0,Sales Executive,HR,High
2259,Feeling a bit overwhelmed.,4,0.0,Manager,Sales,Medium
2260,Great job on the project!,5,1.0,Sales Executive,Finance,Low
2261,Loving the collaborative environment.,4,0.6,Data Analyst,Finance,Low
2262,No work-life balance at all!,5,0.0,Manager,HR,High
2263,Feeling productive today.,3,0.0,Data Analyst,Marketing,Low
2264,Feeling productive today.,3,0.0,Software Engineer,Finance,Low
2265,No work-life balance at all!,5,0.0,Manager,Marketing,High
2266,Excited for the team outing!,5,0.47,Sales Executive,Sales,Low
2267,I feel like quitting.,4,0.0,Software Engineer,IT,High
2268,Feeling a bit overwhelmed.,4,0.0,Sales Executive,IT,Medium
2269,Work is going smoothly.,4,0.4,Data Analyst,Sales,Low
2270,Enjoying my work today!,4,0.62,Software Engineer,IT,Low
2271,Feeling great about my progress.,5,0.8,Data Analyst,Sales,Low
2272,Deadlines are approaching fast.,4,0.1,Manager,Finance,Medium
2273,"Struggling to keep up, but staying positive.",7,0.23,Manager,IT,Medium
2274,Feeling extremely stressed out.,4,-0.12,Software Engineer,HR,High
2275,Feeling great about my progress.,5,0.8,Data Analyst,Finance,Low
2276,Enjoying my work today!,4,0.62,Manager,Marketing,Low
2277,Loving the collaborative environment.,4,0.6,Manager,HR,Low
2278,Feeling great about my progress.,5,0.8,Data Analyst,Marketing,Low
2279,Multitasking a lot today.,4,0.0,Manager,Finance,Medium
2280,Great job on the project!,5,1.0,Software Engineer,Marketing,Low
2281,Deadlines are approaching fast.,4,0.1,HR Specialist,HR,Medium
2282,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Marketing,Medium
2283,No work-life balance at all!,5,0.0,HR Specialist,Finance,High
2284,Multitasking a lot today.,4,0.0,Sales Executive,IT,Medium
2285,Loving the collaborative environment.,4,0.6,Software Engineer,HR,Low
2286,Great job on the project!,5,1.0,Data Analyst,IT,Low
2287,Enjoying my work today!,4,0.62,Manager,Marketing,Low
2288,Multitasking a lot today.,4,0.0,Manager,Marketing,Medium
2289,Looking forward to the weekend!,5,0.0,Manager,HR,Low
2290,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
2291,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
2292,Enjoying my work today!,4,0.62,Data Analyst,Sales,Low
2293,Work is going smoothly.,4,0.4,Sales Executive,Finance,Low
2294,I can't handle this pressure anymore!,6,0.0,Sales Executive,Marketing,High
2295,Excited for the team outing!,5,0.47,Data Analyst,IT,Low
2296,Too many meetings today.,4,0.5,Data Analyst,Marketing,Medium
2297,Work is going smoothly.,4,0.4,Sales Executive,Marketing,Low
2298,Excited for the team outing!,5,0.47,Sales Executive,IT,Low
2299,Great job on the project!,5,1.0,Data Analyst,Sales,Low
2300,Feeling extremely stressed out.,4,-0.12,Sales Executive,Finance,High
2301,Looking forward to the weekend!,5,0.0,Data Analyst,HR,Low
2302,Had a good meeting with the team.,7,0.7,Data Analyst,Marketing,Low
2303,Enjoying my work today!,4,0.62,Manager,Marketing,Low
2304,Feeling productive today.,3,0.0,Sales Executive,Marketing,Low
2305,Looking forward to the weekend!,5,0.0,Manager,IT,Low
2306,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
2307,Deadlines are approaching fast.,4,0.1,Software Engineer,Marketing,Medium
2308,Loving the collaborative environment.,4,0.6,Manager,Sales,Low
2309,"Overloaded with work, this is too much!",7,0.25,Software Engineer,Marketing,High
2310,Loving the collaborative environment.,4,0.6,Data Analyst,Finance,Low
2311,I feel like quitting.,4,0.0,Software Engineer,Finance,High
2312,Great job on the project!,5,1.0,Software Engineer,IT,Low
2313,Excited for the team outing!,5,0.47,Software Engineer,Sales,Low
2314,Too many meetings today.,4,0.5,Data Analyst,HR,Medium
2315,I feel like quitting.,4,0.0,Data Analyst,Sales,High
2316,This deadline is impossible to meet.,6,-0.67,Data Analyst,Finance,High
2317,Loving the collaborative environment.,4,0.6,Data Analyst,Finance,Low
2318,Work is going smoothly.,4,0.4,Manager,IT,Low
2319,Feeling extremely stressed out.,4,-0.12,Data Analyst,HR,High
2320,I need urgent help with my tasks!,7,0.0,Manager,Marketing,High
2321,Feeling great about my progress.,5,0.8,Data Analyst,IT,Low
