data_version,age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,survey_day,imputation_method
v2.0,27,Male,B.Sc+Cert,2.0,Senior,Startup,Remote,4,4,1,0,96066,59,2024-01-21,Contributed to open-source NLP repo,2024,1,21,Iterative
v2.0,25,Male,B.Sc,1.0,Senior,Startup,Tier-1,1,1,0,3,61674,50,2023-11-19,Experience in data cleaning and ETL,2023,11,19,Iterative
v2.0,35,Female,M.Sc,10.0,Junior,Enterprise,Tier-1,8,2,1,3,150723,65,2024-07-07,Built ML pipeline for preprocessing,2024,7,7,Iterative
v2.0,25,Female,B.Sc,0.0,Mid,SME,Tier-3,5,2,1,1,43761,57,2024-03-23,Built ML pipeline for preprocessing,2024,3,23,Iterative
v2.0,30,Male,M.Sc,8.0,Senior,SME,Tier-2,7,1,1,3,142590,73,2023-03-14,No relevant project mentioned,2023,3,14,Iterative
v2.0,27,Male,B.Sc+Cert,3.0,Mid,SME,Tier-1,7,0,0,1,73344,52,2023-09-12,Experience in data cleaning and ETL,2023,9,12,Iterative
v2.0,33,Male,M.Sc,11.0,Mid,Enterprise,Tier-2,2,1,0,0,129807,67,2024-11-30,Contributed to open-source NLP repo,2024,11,30,Iterative
v2.0,32,Female,B.Sc,9.0,Mid,Startup,Tier-2,5,0,1,3,110448,60,2023-10-17,Built ML pipeline for preprocessing,2023,10,17,Iterative
v2.0,36,Male,M.Sc,14.0,Senior,Startup,Remote,6,1,0,6,169683,62,2024-05-14,Experience in data cleaning and ETL,2024,5,14,Iterative
v2.0,27,Male,M.Sc,7.0,Senior,SME,Tier-2,6,0,0,2,143654,60,2024-08-30,No relevant project mentioned,2024,8,30,Iterative
v2.0,28,Male,B.Sc,6.0,Mid,Startup,Tier-1,1,0,0,1,93264,57,2024-08-10,Contributed to open-source NLP repo,2024,8,10,Iterative
v2.0,24,Male,B.Sc+Cert,3.0,Junior,SME,Tier-2,5,0,0,1,64324,59,2023-01-02,No relevant project mentioned,2023,1,2,Iterative
v2.0,27,Female,M.Sc,3.0,Senior,SME,Remote,7,0,1,6,82417,49,2024-01-18,Built ML pipeline for preprocessing,2024,1,18,Iterative
v2.0,32,Male,B.Sc+Cert,12.0,Junior,Enterprise,Tier-2,5,1,1,1,136536,55,2024-11-20,Built ML pipeline for preprocessing,2024,11,20,Iterative
v2.0,35,Female,M.Sc,9.0,Mid,Enterprise,Tier-3,4,2,0,3,126325,63,2023-04-22,Contributed to open-source NLP repo,2023,4,22,Iterative
v2.0,24,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,6,0,1,2,49130,60,2023-07-23,Worked on microservices deployment,2023,7,23,Iterative
v2.0,35,Male,B.Sc,17.0,Mid,Startup,Remote,3,1,0,2,165394,53,2023-01-26,Experience in data cleaning and ETL,2023,1,26,Iterative
v2.0,38,Male,B.Sc,19.0,Mid,Enterprise,Tier-3,2,2,0,0,189521,49,2023-04-18,Contributed to open-source NLP repo,2023,4,18,Iterative
v2.0,32,Female,B.Sc+Cert,5.0,Junior,Startup,Tier-3,5,5,1,0,77161,48,2024-11-07,Contributed to open-source NLP repo,2024,11,7,Iterative
v2.0,41,Male,M.Sc,17.54,Senior,SME,Tier-1,3,0,0,2,279619,60,2024-07-20,Built ML pipeline for preprocessing,2024,7,20,Iterative
v2.0,25,Male,M.Sc,2.0,Junior,Enterprise,Remote,9,0,0,7,71489,65,2023-10-01,Worked on microservices deployment,2023,10,1,Iterative
v2.0,23,Male,B.Sc,0.0,Senior,Startup,Tier-2,6,0,1,0,50820,63,2024-06-25,Built ML pipeline for preprocessing,2024,6,25,Iterative
v2.0,20,Female,B.Sc,0.0,Senior,SME,Remote,4,1,0,2,64568,59,2023-01-17,Contributed to open-source NLP repo,2023,1,17,Iterative
v2.0,39,Male,M.Sc,15.55,Junior,Startup,Tier-1,4,0,0,3,141004,60,2024-04-08,Worked on microservices deployment,2024,4,8,Iterative
v2.0,34,Female,B.Sc,10.0,Mid,Startup,Tier-1,6,1,0,2,145821,56,2023-10-25,Built ML pipeline for preprocessing,2023,10,25,Iterative
v2.0,30,Male,B.Sc,6.0,Junior,Enterprise,Tier-1,5,2,1,2,104941,56,2024-08-15,Experience in data cleaning and ETL,2024,8,15,Iterative
v2.0,32,Male,M.Sc,6.0,Senior,Startup,Tier-2,4,2,0,3,84376,40,2024-01-31,Built ML pipeline for preprocessing,2024,1,31,Iterative
v2.0,23,Male,B.Sc,0.96,Mid,Startup,Tier-2,6,0,0,2,39299,77,2023-01-27,Experience in data cleaning and ETL,2023,1,27,Iterative
v2.0,45,Male,B.Sc,22.0,Junior,SME,Tier-2,4,1,1,1,184740,54,2023-07-02,Worked on microservices deployment,2023,7,2,Iterative
v2.0,31,Male,B.Sc,9.0,Mid,Enterprise,Tier-2,8,1,1,5,144604,46,2024-05-30,No relevant project mentioned,2024,5,30,Iterative
v2.0,31,Male,B.Sc,9.0,Mid,Startup,Tier-3,4,0,0,2,108002,53,2024-11-05,Built ML pipeline for preprocessing,2024,11,5,Iterative
v2.0,34,Male,PhD,13.0,Senior,SME,Tier-1,1,1,0,3,182065,51,2024-03-24,Worked on microservices deployment,2024,3,24,Iterative
v2.0,33,Female,B.Sc,10.0,Junior,Enterprise,Tier-1,3,0,0,0,121681,69,2023-11-28,Built ML pipeline for preprocessing,2023,11,28,Iterative
v2.0,31,Male,B.Sc,6.0,Mid,Startup,Remote,6,0,0,2,92502,62,2024-08-06,Worked on microservices deployment,2024,8,6,Iterative
v2.0,25,Female,B.Sc,1.0,Junior,SME,Tier-2,6,2,1,0,46442,52,2024-03-31,Built ML pipeline for preprocessing,2024,3,31,Iterative
v2.0,33,Male,B.Sc,10.11,Senior,Enterprise,Tier-2,5,1,0,1,165105,62,2024-08-10,Contributed to open-source NLP repo,2024,8,10,Iterative
v2.0,41,Male,B.Sc,16.0,Junior,SME,Tier-2,7,1,0,0,176859,60,2024-02-24,Built ML pipeline for preprocessing,2024,2,24,Iterative
v2.0,38,Male,M.Sc,15.0,Mid,Enterprise,Tier-2,4,2,1,5,165140,72,2023-08-28,Built ML pipeline for preprocessing,2023,8,28,Iterative
v2.0,40,Male,B.Sc,18.0,Junior,Startup,Tier-1,5,1,0,3,177474,54,2024-05-26,Worked on microservices deployment,2024,5,26,Iterative
v2.0,27,Male,B.Sc,1.0,Mid,Enterprise,Tier-2,4,1,1,4,63224,56,2023-10-17,Experience in data cleaning and ETL,2023,10,17,Iterative
v2.0,24,Male,B.Sc,0.0,Senior,Enterprise,Remote,6,1,0,1,68400,63,2024-03-14,Built ML pipeline for preprocessing,2024,3,14,Iterative
v2.0,29,Male,M.Eng,6.36,Senior,Startup,Tier-2,5,1,0,5,123619,53,2024-06-06,Worked on microservices deployment,2024,6,6,Iterative
v2.0,30,Male,B.Sc+Cert,7.2,Senior,Startup,Tier-1,5,5,1,5,150408,60,2024-07-24,Worked on microservices deployment,2024,7,24,Iterative
v2.0,37,Female,B.Sc,13.0,Mid,Enterprise,Tier-3,4,1,0,1,154283,66,2023-09-16,Built ML pipeline for preprocessing,2023,9,16,Iterative
v2.0,20,Female,B.Sc,0.0,Senior,SME,Tier-1,3,1,0,1,61139,61,2024-12-14,Built ML pipeline for preprocessing,2024,12,14,Iterative
v2.0,39,Male,B.Sc+Cert,17.0,Mid,SME,Tier-1,6,2,1,2,182091,74,2023-09-25,Built ML pipeline for preprocessing,2023,9,25,Iterative
v2.0,29,Male,B.Sc,4.0,Senior,SME,Remote,2,3,0,0,100303,68,2023-04-23,Experience in data cleaning and ETL,2023,4,23,Iterative
v2.0,27,Male,M.Eng,7.0,Mid,Enterprise,Tier-1,5,1,0,7,157104,59,2024-08-07,Built ML pipeline for preprocessing,2024,8,7,Iterative
v2.0,24,Male,B.Sc,0.0,Mid,Enterprise,Remote,5,1,1,1,62090,59,2024-02-09,Contributed to open-source NLP repo,2024,2,9,Iterative
v2.0,20,Male,B.Sc+Cert,0.0,Junior,Startup,Tier-2,5,0,1,2,35567,58,2024-02-06,No relevant project mentioned,2024,2,6,Iterative
v2.0,35,Male,M.Sc,11.88,Mid,Startup,Tier-3,8,0,1,3,147754,69,2023-08-24,Worked on microservices deployment,2023,8,24,Iterative
v2.0,30,Male,B.Sc+Cert,7.25,Junior,Enterprise,Tier-2,4,1,1,1,126499,57,2023-01-06,Worked on microservices deployment,2023,1,6,Iterative
v2.0,22,Male,M.Sc,0.0,Senior,Enterprise,Tier-1,7,0,0,0,107225,50,2024-08-23,Built ML pipeline for preprocessing,2024,8,23,Iterative
v2.0,22,Male,B.Sc,0.0,Mid,SME,Tier-2,8,3,1,0,50266,55,2023-04-24,Experience in data cleaning and ETL,2023,4,24,Iterative
v2.0,28,Female,B.Sc+Cert,7.0,Lead,Enterprise,Remote,11,1,1,2,178171,59,2023-12-31,No relevant project mentioned,2023,12,31,Iterative
v2.0,40,Female,B.Sc,14.0,Junior,Enterprise,Tier-3,4,0,0,0,146930,57,2023-11-17,Built ML pipeline for preprocessing,2023,11,17,Iterative
v2.0,28,Male,B.Sc,6.0,Junior,Startup,Tier-2,3,1,1,3,69314,80,2023-11-07,Experience in data cleaning and ETL,2023,11,7,Iterative
v2.0,21,Female,M.Sc,0.0,Senior,Enterprise,Remote,9,1,0,1,96104,48,2023-06-17,Built ML pipeline for preprocessing,2023,6,17,Iterative
v2.0,29,Female,M.Sc,6.49,Mid,SME,Tier-1,6,0,0,2,115256,59,2023-02-21,Built ML pipeline for preprocessing,2023,2,21,Iterative
v2.0,28,Male,B.Sc+Cert,5.0,Mid,Startup,Tier-1,4,0,0,1,75401,61,2023-10-27,Contributed to open-source NLP repo,2023,10,27,Iterative
v2.0,20,Male,B.Sc,0.0,Senior,SME,Tier-1,6,2,0,0,56211,60,2023-03-03,Built ML pipeline for preprocessing,2023,3,3,Iterative
v2.0,30,Male,M.Sc,10.0,Mid,Enterprise,Tier-3,6,1,0,3,123853,52,2023-03-25,Built ML pipeline for preprocessing,2023,3,25,Iterative
v2.0,29,Female,M.Sc,6.0,Junior,Enterprise,Tier-3,2,0,0,0,77365,59,2023-12-19,Built ML pipeline for preprocessing,2023,12,19,Iterative
v2.0,34,Female,B.Sc,9.0,Senior,Startup,Tier-2,10,3,1,4,143664,65,2024-10-30,Built ML pipeline for preprocessing,2024,10,30,Iterative
v2.0,41,Male,B.Sc,23.0,Junior,Startup,Remote,5,0,0,0,224869,38,2024-05-17,Built ML pipeline for preprocessing,2024,5,17,Iterative
v2.0,37,Male,B.Sc,14.0,Senior,SME,Tier-2,5,1,0,2,191250,59,2024-10-20,Worked on microservices deployment,2024,10,20,Iterative
v2.0,28,Male,B.Sc,7.0,Junior,Enterprise,Tier-1,3,2,0,2,103953,70,2024-04-19,No relevant project mentioned,2024,4,19,Iterative
v2.0,23,Male,PhD,0.0,Mid,Enterprise,Tier-1,5,1,1,2,88170,65,2024-09-26,Contributed to open-source NLP repo,2024,9,26,Iterative
v2.0,45,Male,M.Sc,24.0,Junior,SME,Remote,6,0,0,7,238031,68,2024-05-17,Worked on microservices deployment,2024,5,17,Iterative
v2.0,30,Female,M.Sc,9.0,Mid,SME,Tier-1,7,2,1,1,139285,60,2024-11-24,Worked on microservices deployment,2024,11,24,Iterative
v2.0,30,Male,PhD,8.0,Junior,Startup,Tier-2,5,0,1,5,110622,59,2023-04-09,Contributed to open-source NLP repo,2023,4,9,Iterative
v2.0,30,Female,B.Sc,8.0,Senior,SME,Tier-1,1,1,0,0,111930,59,2024-12-02,Contributed to open-source NLP repo,2024,12,2,Iterative
v2.0,31,Female,M.Eng,9.0,Mid,Startup,Tier-1,6,1,0,1,130837,59,2023-11-02,Built ML pipeline for preprocessing,2023,11,2,Iterative
v2.0,29,Female,B.Sc,9.0,Junior,Enterprise,Tier-2,10,2,0,0,134047,62,2023-11-11,Worked on microservices deployment,2023,11,11,Iterative
v2.0,27,Male,B.Sc+Cert,4.63,Mid,Startup,Tier-1,5,1,0,2,69693,74,2024-12-10,Experience in data cleaning and ETL,2024,12,10,Iterative
v2.0,27,Male,B.Sc,6.0,Mid,SME,Remote,4,0,0,2,100538,66,2024-03-17,Worked on microservices deployment,2024,3,17,Iterative
v2.0,30,Male,B.Sc+Cert,4.0,Junior,Startup,Tier-2,5,1,0,1,72042,66,2023-09-04,Worked on microservices deployment,2023,9,4,Iterative
v2.0,27,Male,B.Sc,4.63,Junior,SME,Tier-2,6,1,1,3,118918,60,2023-09-22,Built ML pipeline for preprocessing,2023,9,22,Iterative
v2.0,26,Male,B.Sc,3.0,Mid,Startup,Tier-3,5,1,0,5,55229,58,2024-07-22,Built ML pipeline for preprocessing,2024,7,22,Iterative
v2.0,31,Male,M.Sc,8.0,Junior,SME,Tier-2,11,0,0,2,115273,63,2024-02-29,No relevant project mentioned,2024,2,29,Iterative
v2.0,28,Male,B.Sc,7.0,Junior,Startup,Remote,5,1,1,0,91052,62,2023-02-27,Contributed to open-source NLP repo,2023,2,27,Iterative
v2.0,39,Male,M.Sc,16.0,Junior,Enterprise,Tier-1,6,2,0,1,185321,69,2024-04-28,Built ML pipeline for preprocessing,2024,4,28,Iterative
v2.0,20,Male,B.Sc,-1.6,Mid,SME,Tier-1,6,1,0,1,53968,59,2023-11-20,Worked on microservices deployment,2023,11,20,Iterative
v2.0,37,Male,M.Sc,11.0,Mid,Enterprise,Tier-1,2,0,1,0,186747,61,2023-07-05,Worked on microservices deployment,2023,7,5,Iterative
v2.0,37,Female,B.Sc,11.0,Junior,SME,Remote,7,2,0,1,133308,59,2024-05-13,Contributed to open-source NLP repo,2024,5,13,Iterative
v2.0,20,Female,B.Sc,0.0,Lead,SME,Remote,3,2,0,0,76445,59,2023-03-03,No relevant project mentioned,2023,3,3,Iterative
v2.0,28,Male,B.Sc,2.0,Senior,SME,Tier-1,1,1,0,7,81066,59,2024-08-15,No relevant project mentioned,2024,8,15,Iterative
v2.0,28,Male,B.Sc,3.0,Junior,Enterprise,Tier-2,5,0,1,4,67703,48,2023-09-03,Contributed to open-source NLP repo,2023,9,3,Iterative
v2.0,22,Male,B.Sc,0.0,Junior,SME,Tier-1,4,1,0,2,37724,59,2024-05-01,Built ML pipeline for preprocessing,2024,5,1,Iterative
v2.0,25,Male,B.Sc,0.0,Senior,Startup,Tier-1,7,2,0,6,63748,48,2024-01-08,Experience in data cleaning and ETL,2024,1,8,Iterative
v2.0,23,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,4,0,1,3,62791,70,2024-05-29,Contributed to open-source NLP repo,2024,5,29,Iterative
v2.0,41,Female,B.Sc,16.0,Junior,Startup,Tier-1,4,0,0,0,175937,77,2023-02-20,No relevant project mentioned,2023,2,20,Iterative
v2.0,36,Male,M.Sc,12.0,Mid,Enterprise,Tier-2,4,1,0,3,174555,60,2024-09-08,Built ML pipeline for preprocessing,2024,9,8,Iterative
v2.0,38,Male,B.Sc,15.0,Senior,Startup,Tier-2,2,1,1,0,167902,42,2023-04-09,Built ML pipeline for preprocessing,2023,4,9,Iterative
v2.0,34,Male,B.Sc,11.0,Junior,SME,Tier-3,6,2,0,0,114402,53,2023-11-19,Built ML pipeline for preprocessing,2023,11,19,Iterative
v2.0,23,Male,M.Sc,2.0,Senior,Startup,Tier-2,5,1,0,2,83615,53,2024-08-14,Contributed to open-source NLP repo,2024,8,14,Iterative
v2.0,27,Male,M.Sc,4.0,Mid,Enterprise,Tier-2,7,2,0,0,94547,75,2024-03-16,Contributed to open-source NLP repo,2024,3,16,Iterative
v2.0,33,Male,B.Sc,12.0,Mid,SME,Tier-2,4,0,1,3,134863,39,2024-02-08,Worked on microservices deployment,2024,2,8,Iterative
v2.0,23,Male,M.Sc,0.0,Senior,SME,Tier-1,5,1,1,5,71551,59,2024-02-21,Built ML pipeline for preprocessing,2024,2,21,Iterative
v2.0,34,Male,B.Sc,10.95,Junior,Startup,Tier-3,6,1,1,1,131205,59,2024-11-13,Built ML pipeline for preprocessing,2024,11,13,Iterative
v2.0,29,Male,B.Sc,8.0,Mid,SME,Tier-1,6,0,1,0,104341,88,2023-06-04,Experience in data cleaning and ETL,2023,6,4,Iterative
v2.0,28,Male,B.Sc,5.0,Mid,Enterprise,Tier-1,6,3,1,1,115123,58,2024-06-25,No relevant project mentioned,2024,6,25,Iterative
v2.0,34,Male,M.Sc,10.0,Mid,SME,Tier-2,6,0,1,2,138097,52,2024-09-02,Contributed to open-source NLP repo,2024,9,2,Iterative
v2.0,33,Female,M.Sc,8.0,Junior,Startup,Remote,5,1,0,1,100667,70,2023-05-26,Experience in data cleaning and ETL,2023,5,26,Iterative
v2.0,28,Male,B.Sc,7.0,Mid,SME,Tier-1,4,1,1,6,104731,66,2023-08-23,Experience in data cleaning and ETL,2023,8,23,Iterative
v2.0,37,Male,B.Sc,14.0,Junior,SME,Tier-1,9,1,1,0,501270,65,2024-04-18,No relevant project mentioned,2024,4,18,Iterative
v2.0,24,Male,PhD,5.0,Junior,Startup,Tier-1,4,2,1,7,110068,61,2024-02-03,Built ML pipeline for preprocessing,2024,2,3,Iterative
v2.0,34,Male,B.Sc,10.87,Junior,Startup,Tier-1,9,1,0,0,110518,67,2024-09-02,Contributed to open-source NLP repo,2024,9,2,Iterative
v2.0,34,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,4,2,0,1,114257,50,2024-04-04,Contributed to open-source NLP repo,2024,4,4,Iterative
v2.0,28,Male,B.Sc+Cert,6.0,Junior,Enterprise,Tier-1,5,0,1,2,88246,71,2024-12-02,Built ML pipeline for preprocessing,2024,12,2,Iterative
v2.0,32,Female,B.Sc,8.0,Mid,Startup,Tier-3,4,3,0,2,103635,62,2024-03-08,No relevant project mentioned,2024,3,8,Iterative
v2.0,22,Male,M.Sc,0.0,Junior,Enterprise,Tier-3,6,0,1,0,43646,71,2023-09-14,Contributed to open-source NLP repo,2023,9,14,Iterative
v2.0,36,Male,M.Sc,11.0,Junior,Startup,Tier-2,5,1,1,5,125853,65,2024-12-15,Worked on microservices deployment,2024,12,15,Iterative
v2.0,29,Male,B.Sc+Cert,5.0,Junior,SME,Tier-2,3,2,1,2,81462,62,2024-03-14,Worked on microservices deployment,2024,3,14,Iterative
v2.0,27,Female,B.Sc,7.0,Junior,SME,Tier-1,7,1,0,2,94208,56,2024-06-20,Worked on microservices deployment,2024,6,20,Iterative
v2.0,36,Male,B.Sc,12.0,Mid,Startup,Tier-1,7,2,0,0,176773,79,2023-06-24,No relevant project mentioned,2023,6,24,Iterative
v2.0,26,Male,B.Sc,3.0,Mid,SME,Tier-2,4,2,0,1,69174,70,2024-12-13,Worked on microservices deployment,2024,12,13,Iterative
v2.0,22,Male,B.Sc+Cert,2.0,Lead,Enterprise,Tier-1,6,2,1,0,141353,56,2024-05-05,Contributed to open-source NLP repo,2024,5,5,Iterative
v2.0,21,Male,M.Sc,0.0,Lead,Enterprise,Tier-2,5,1,1,7,100506,77,2023-10-10,No relevant project mentioned,2023,10,10,Iterative
v2.0,34,Male,B.Sc,11.0,Mid,Startup,Tier-1,5,0,0,0,126468,76,2024-08-27,Experience in data cleaning and ETL,2024,8,27,Iterative
v2.0,22,Male,B.Sc+Cert,0.0,Senior,Startup,Tier-1,7,1,1,1,62636,51,2024-07-15,Built ML pipeline for preprocessing,2024,7,15,Iterative
v2.0,41,Male,B.Sc,22.0,Junior,Enterprise,Tier-1,6,0,1,1,229574,62,2023-08-07,Contributed to open-source NLP repo,2023,8,7,Iterative
v2.0,20,Male,B.Sc,-1.89,Mid,Startup,Tier-1,5,1,1,3,41621,61,2023-06-05,No relevant project mentioned,2023,6,5,Iterative
v2.0,40,Male,B.Sc,16.0,Mid,SME,Remote,4,2,0,0,612816,57,2023-02-26,Experience in data cleaning and ETL,2023,2,26,Iterative
v2.0,31,Male,B.Sc,7.0,Junior,Startup,Tier-1,3,1,0,4,85155,58,2024-05-25,Built ML pipeline for preprocessing,2024,5,25,Iterative
v2.0,29,Female,B.Sc+Cert,7.0,Junior,SME,Remote,7,2,0,1,93723,60,2023-12-04,Built ML pipeline for preprocessing,2023,12,4,Iterative
v2.0,27,Male,B.Sc,2.0,Junior,Startup,Tier-2,4,3,0,1,46381,50,2024-12-19,Contributed to open-source NLP repo,2024,12,19,Iterative
v2.0,32,Male,M.Eng,10.0,Mid,Enterprise,Remote,7,4,1,0,160764,56,2023-09-29,Built ML pipeline for preprocessing,2023,9,29,Iterative
v2.0,30,Male,M.Sc,8.0,Mid,Enterprise,Tier-2,6,1,0,2,125988,70,2024-12-27,Experience in data cleaning and ETL,2024,12,27,Iterative
v2.0,37,Male,B.Sc,13.0,Mid,Startup,Remote,4,0,1,1,153681,62,2023-07-03,Built ML pipeline for preprocessing,2023,7,3,Iterative
v2.0,31,Female,PhD,8.0,Mid,Enterprise,Tier-1,7,0,1,0,172825,57,2023-10-18,Built ML pipeline for preprocessing,2023,10,18,Iterative
v2.0,31,Male,B.Sc,7.0,Mid,SME,Tier-2,3,0,0,0,93705,62,2023-10-29,Built ML pipeline for preprocessing,2023,10,29,Iterative
v2.0,28,Male,B.Sc,4.0,Senior,Startup,Tier-1,6,0,1,3,104062,78,2024-08-01,Worked on microservices deployment,2024,8,1,Iterative
v2.0,30,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,4,0,0,0,98000,59,2023-09-04,Contributed to open-source NLP repo,2023,9,4,Iterative
v2.0,32,Male,B.Sc+Cert,8.0,Senior,SME,Tier-2,5,0,1,0,130516,59,2023-01-16,Contributed to open-source NLP repo,2023,1,16,Iterative
v2.0,20,Male,B.Sc,0.0,Mid,Startup,Tier-2,4,1,0,2,36832,49,2023-12-01,Built ML pipeline for preprocessing,2023,12,1,Iterative
v2.0,22,Male,B.Sc,0.0,Mid,Startup,Tier-1,3,0,1,0,42252,47,2023-07-30,Worked on microservices deployment,2023,7,30,Iterative
v2.0,34,Male,B.Sc,10.91,Mid,Enterprise,Tier-1,5,1,1,1,153982,54,2024-08-08,Experience in data cleaning and ETL,2024,8,8,Iterative
v2.0,31,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,5,1,1,2,80939,59,2024-01-08,Built ML pipeline for preprocessing,2024,1,8,Iterative
v2.0,29,Male,M.Sc,10.0,Junior,Enterprise,Tier-2,5,0,1,1,139905,59,2024-02-10,Contributed to open-source NLP repo,2024,2,10,Iterative
v2.0,30,Female,B.Sc,1.0,Mid,Startup,Tier-1,4,1,0,2,56315,48,2024-06-13,Worked on microservices deployment,2024,6,13,Iterative
v2.0,32,Female,B.Sc,8.0,Lead,Enterprise,Remote,3,2,0,0,154551,56,2023-01-22,Built ML pipeline for preprocessing,2023,1,22,Iterative
v2.0,27,Female,B.Sc,6.0,Mid,Startup,Remote,4,1,0,1,74258,67,2024-09-09,Built ML pipeline for preprocessing,2024,9,9,Iterative
v2.0,25,Male,B.Sc,2.69,Junior,Enterprise,Remote,8,1,0,7,51245,86,2023-04-29,Contributed to open-source NLP repo,2023,4,29,Iterative
v2.0,31,Male,B.Sc,3.0,Junior,Startup,Tier-3,7,2,1,1,58352,48,2024-06-11,Experience in data cleaning and ETL,2024,6,11,Iterative
v2.0,24,Female,B.Sc,1.0,Lead,SME,Tier-1,3,2,0,3,81964,76,2023-07-03,Built ML pipeline for preprocessing,2023,7,3,Iterative
v2.0,32,Male,PhD,10.0,Junior,SME,Remote,4,0,1,2,136618,52,2024-05-29,Experience in data cleaning and ETL,2024,5,29,Iterative
v2.0,20,Male,B.Sc,0.0,Junior,Enterprise,Tier-2,5,0,1,4,38498,63,2024-05-06,Contributed to open-source NLP repo,2024,5,6,Iterative
v2.0,36,Female,B.Sc,12.0,Mid,Enterprise,Tier-1,6,1,0,3,145783,74,2024-05-20,Built ML pipeline for preprocessing,2024,5,20,Iterative
v2.0,33,Female,B.Sc+Cert,12.0,Lead,SME,Tier-3,4,0,0,0,150363,67,2024-09-26,Built ML pipeline for preprocessing,2024,9,26,Iterative
v2.0,32,Male,B.Sc,9.0,Junior,SME,Tier-1,6,1,1,1,131097,63,2024-03-12,Built ML pipeline for preprocessing,2024,3,12,Iterative
v2.0,36,Male,M.Sc,11.0,Mid,Enterprise,Tier-2,2,1,0,5,149851,47,2023-04-15,Built ML pipeline for preprocessing,2023,4,15,Iterative
v2.0,40,Male,PhD,19.0,Mid,Startup,Tier-1,5,1,0,2,218689,44,2023-04-13,Experience in data cleaning and ETL,2023,4,13,Iterative
v2.0,36,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,7,0,0,0,125739,61,2023-07-27,Worked on microservices deployment,2023,7,27,Iterative
v2.0,20,Female,B.Sc,0.0,Senior,Enterprise,Tier-2,5,3,1,1,72439,52,2024-10-22,Built ML pipeline for preprocessing,2024,10,22,Iterative
v2.0,22,Male,M.Sc,0.0,Mid,Startup,Tier-2,3,1,1,1,44752,53,2024-12-05,Contributed to open-source NLP repo,2024,12,5,Iterative
v2.0,26,Male,B.Sc,3.0,Mid,Startup,Tier-1,5,2,0,2,71499,71,2023-02-16,Experience in data cleaning and ETL,2023,2,16,Iterative
v2.0,30,Female,B.Sc,7.63,Senior,SME,Tier-2,6,0,0,2,108807,48,2023-10-31,Contributed to open-source NLP repo,2023,10,31,Iterative
v2.0,33,Male,B.Sc,8.0,Lead,Startup,Tier-2,3,0,0,2,96071,61,2023-06-16,Worked on microservices deployment,2023,6,16,Iterative
v2.0,26,Male,B.Sc,3.0,Mid,SME,Tier-1,5,1,0,1,73881,59,2024-05-08,Worked on microservices deployment,2024,5,8,Iterative
v2.0,31,Female,B.Sc,7.0,Junior,Enterprise,Remote,5,1,1,2,116166,61,2023-03-28,Worked on microservices deployment,2023,3,28,Iterative
v2.0,25,Male,B.Sc,2.98,Senior,SME,Tier-2,5,1,0,0,377596,44,2023-08-14,Built ML pipeline for preprocessing,2023,8,14,Iterative
v2.0,26,Male,B.Sc,0.0,Mid,Startup,Remote,4,2,1,1,44232,59,2023-04-30,No relevant project mentioned,2023,4,30,Iterative
v2.0,22,Male,M.Sc,0.0,Senior,SME,Tier-1,4,0,0,0,76838,50,2023-09-05,Worked on microservices deployment,2023,9,5,Iterative
v2.0,24,Male,B.Sc,0.0,Senior,SME,Tier-1,5,1,0,0,62369,59,2024-05-19,Built ML pipeline for preprocessing,2024,5,19,Iterative
v2.0,22,Female,B.Sc,1.0,Junior,Enterprise,Tier-1,4,0,0,1,55507,77,2023-12-19,Contributed to open-source NLP repo,2023,12,19,Iterative
v2.0,24,Male,M.Sc,1.0,Lead,Startup,Tier-2,1,0,1,3,76064,57,2023-05-24,Built ML pipeline for preprocessing,2023,5,24,Iterative
v2.0,36,Other,B.Sc,13.0,Mid,SME,Tier-1,4,1,1,0,147893,58,2023-12-16,Built ML pipeline for preprocessing,2023,12,16,Iterative
v2.0,24,Male,B.Sc,3.0,Mid,Enterprise,Tier-2,3,3,0,1,85917,72,2024-05-29,Built ML pipeline for preprocessing,2024,5,29,Iterative
v2.0,46,Male,B.Sc+Cert,17.0,Junior,SME,Tier-1,6,3,0,4,202192,59,2023-11-13,Experience in data cleaning and ETL,2023,11,13,Iterative
v2.0,33,Male,B.Sc,12.0,Senior,SME,Tier-1,5,0,1,1,168598,68,2023-01-26,Built ML pipeline for preprocessing,2023,1,26,Iterative
v2.0,31,Male,B.Sc,10.0,Mid,Startup,Tier-2,6,3,0,1,114304,57,2024-06-13,Experience in data cleaning and ETL,2024,6,13,Iterative
v2.0,25,Male,B.Sc,3.0,Mid,Enterprise,Remote,8,1,0,5,75016,59,2023-11-18,Built ML pipeline for preprocessing,2023,11,18,Iterative
v2.0,34,Male,B.Sc,11.0,Senior,SME,Tier-1,6,1,0,3,166847,55,2023-10-23,Built ML pipeline for preprocessing,2023,10,23,Iterative
