age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded
30.0,Male,B.Sc+Cert,9.4,Junior,Enterprise,Tier-2,4.0,1.0,1.0,1.0,126499.0,57.0,2023-01-06,Worked on microservices deployment,2023.0,1.0,0.0
22.0,Male,M.Sc,0.0,Senior,Enterprise,Tier-1,7.0,0.0,0.0,0.0,107225.0,50.0,2024-08-23,Built ML pipeline for preprocessing,2024.0,8.0,2.0
22.0,Male,B.Sc,0.0,Mid,SME,Tier-2,8.0,3.0,1.0,0.0,50266.0,55.0,2023-04-24,Experience in data cleaning and ETL,2023.0,4.0,1.0
28.0,Female,B.Sc+Cert,7.0,Lead,Enterprise,Remote,11.0,1.0,1.0,2.0,178171.0,58.0,2023-12-31,No relevant project mentioned,2023.0,12.0,3.0
40.0,Female,B.Sc,14.0,Junior,Enterprise,Tier-3,4.0,0.0,0.0,0.0,146930.0,57.0,2023-11-17,Built ML pipeline for preprocessing,2023.0,11.0,0.0
28.0,Male,B.Sc,6.0,Junior,Startup,Tier-2,3.0,1.0,1.0,3.0,69314.0,80.0,2023-11-07,Experience in data cleaning and ETL,2023.0,11.0,0.0
21.0,Female,M.Sc,0.0,Senior,Enterprise,Remote,9.0,1.0,0.0,1.0,96104.0,48.0,2023-06-17,Built ML pipeline for preprocessing,2023.0,6.0,2.0
29.0,Female,M.Sc,9.4,Mid,SME,Tier-1,6.0,0.0,0.0,2.0,115256.0,64.6,2023-02-21,Built ML pipeline for preprocessing,2023.0,2.0,1.0
28.0,Male,B.Sc+Cert,5.0,Mid,Startup,Tier-1,4.0,0.0,0.0,1.0,75401.0,61.0,2023-10-27,Contributed to open-source NLP repo,2023.0,10.0,1.0
20.0,Male,B.Sc,0.0,Senior,SME,Tier-1,6.0,2.0,0.0,0.0,56211.0,60.0,2023-03-03,Built ML pipeline for preprocessing,2023.0,3.0,2.0
30.0,Male,M.Sc,10.0,Mid,Enterprise,Tier-3,6.0,0.4,0.0,3.0,123853.0,52.0,2023-03-25,Built ML pipeline for preprocessing,2023.0,3.0,1.0
29.0,Female,M.Sc,6.0,Junior,Enterprise,Tier-3,2.0,0.0,0.0,0.0,77365.0,61.8,2023-12-19,Built ML pipeline for preprocessing,2023.0,12.0,0.0
34.0,Female,B.Sc,9.0,Senior,Startup,Tier-2,10.0,3.0,1.0,4.0,143664.0,65.0,2024-10-30,Built ML pipeline for preprocessing,2024.0,10.0,2.0
41.0,Male,B.Sc,23.0,Junior,Startup,Remote,5.0,0.0,0.0,0.0,224869.0,38.0,2024-05-17,Built ML pipeline for preprocessing,2024.0,5.0,0.0
37.0,Male,B.Sc,14.0,Senior,SME,Tier-2,5.0,1.0,0.0,2.8,191250.0,64.8,2024-10-20,Worked on microservices deployment,2024.0,10.0,2.0
28.0,Male,B.Sc,7.0,Junior,Enterprise,Tier-1,3.0,2.0,0.0,2.0,103953.0,70.0,2024-04-19,No relevant project mentioned,2024.0,4.0,0.0
23.0,Male,PhD,0.0,Mid,Enterprise,Tier-1,5.0,1.0,1.0,2.0,88170.0,65.0,2024-09-26,Contributed to open-source NLP repo,2024.0,9.0,1.0
45.0,Male,M.Sc,24.0,Junior,SME,Remote,6.0,0.0,0.0,7.0,238031.0,68.0,2024-05-17,Worked on microservices deployment,2024.0,5.0,0.0
30.0,Female,M.Sc,9.0,Mid,SME,Tier-1,7.0,2.0,1.0,1.0,139285.0,60.0,2024-11-24,Worked on microservices deployment,2024.0,11.0,1.0
30.0,Male,PhD,8.0,Junior,Startup,Tier-2,5.6,0.0,1.0,5.0,110622.0,56.0,2023-04-09,Contributed to open-source NLP repo,2023.0,4.0,0.0
30.0,Female,B.Sc,8.0,Senior,SME,Tier-1,1.0,1.4,0.0,0.0,111930.0,59.0,2024-12-02,Contributed to open-source NLP repo,2024.0,12.0,2.0
31.0,Female,M.Eng,9.0,Mid,Startup,Tier-1,6.0,1.0,0.0,1.0,130837.0,59.0,2023-11-02,Built ML pipeline for preprocessing,2023.0,11.0,1.0
29.0,Female,B.Sc,9.0,Junior,Enterprise,Tier-2,10.0,2.0,0.0,0.0,134047.0,62.0,2023-11-11,Worked on microservices deployment,2023.0,11.0,0.0
27.0,Male,B.Sc+Cert,2.6,Mid,Startup,Tier-1,5.0,1.0,0.0,2.0,69693.0,74.0,2024-12-10,Experience in data cleaning and ETL,2024.0,12.0,1.0
27.0,Male,B.Sc,6.0,Mid,SME,Remote,4.0,0.0,0.0,2.0,100538.0,66.0,2024-03-17,Worked on microservices deployment,2024.0,3.0,1.0
30.0,Male,B.Sc+Cert,4.0,Junior,Startup,Tier-2,5.8,1.0,0.0,1.0,72042.0,66.0,2023-09-04,Worked on microservices deployment,2023.0,9.0,0.0
27.0,Male,B.Sc,8.0,Junior,SME,Tier-2,6.0,1.0,1.0,3.0,118918.0,60.0,2023-09-22,Built ML pipeline for preprocessing,2023.0,9.0,0.0
26.0,Male,B.Sc,3.0,Mid,Startup,Tier-3,5.0,1.0,0.0,5.0,55229.0,58.0,2024-07-22,Built ML pipeline for preprocessing,2024.0,7.0,1.0
31.0,Male,M.Sc,8.0,Junior,SME,Tier-2,11.0,0.0,0.0,2.0,115273.0,63.0,2024-02-29,No relevant project mentioned,2024.0,2.0,0.0
28.0,Male,B.Sc,7.0,Junior,Startup,Remote,5.0,1.0,1.0,0.0,91052.0,62.0,2023-02-27,Contributed to open-source NLP repo,2023.0,2.0,0.0
39.0,Male,M.Sc,16.0,Junior,Enterprise,Tier-1,6.0,2.0,0.0,1.0,185321.0,69.0,2024-04-28,Built ML pipeline for preprocessing,2024.0,4.0,0.0
20.0,Male,B.Sc,0.6,Mid,SME,Tier-1,6.0,1.0,0.0,1.0,53968.0,58.0,2023-11-20,Worked on microservices deployment,2023.0,11.0,1.0
37.0,Male,M.Sc,11.0,Mid,Enterprise,Tier-1,2.0,0.0,1.0,0.0,186747.0,61.0,2023-07-05,Worked on microservices deployment,2023.0,7.0,1.0
37.0,Female,B.Sc,11.0,Junior,SME,Remote,7.0,2.0,0.0,1.0,133308.0,59.0,2024-05-13,Contributed to open-source NLP repo,2024.0,5.0,0.0
20.0,Female,B.Sc,0.0,Lead,SME,Remote,3.0,2.0,0.0,0.0,76445.0,59.0,2023-03-03,No relevant project mentioned,2023.0,3.0,3.0
28.0,Male,B.Sc,2.0,Senior,SME,Tier-1,1.0,1.0,0.0,7.0,81066.0,58.4,2024-08-15,No relevant project mentioned,2024.0,8.0,2.0
28.0,Male,B.Sc,3.0,Junior,Enterprise,Tier-2,5.0,0.0,1.0,4.0,67703.0,48.0,2023-09-03,Contributed to open-source NLP repo,2023.0,9.0,0.0
22.0,Male,B.Sc,0.0,Junior,SME,Tier-1,4.0,1.0,0.0,4.2,37724.0,60.0,2024-05-01,Built ML pipeline for preprocessing,2024.0,5.0,0.0
25.0,Male,B.Sc,0.0,Senior,Startup,Tier-1,7.0,2.0,0.0,6.0,63748.0,48.0,2024-01-08,Experience in data cleaning and ETL,2024.0,1.0,2.0
23.0,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,4.0,0.0,1.0,3.0,62791.0,70.0,2024-05-29,Contributed to open-source NLP repo,2024.0,5.0,1.0
41.0,Female,B.Sc,16.0,Junior,Startup,Tier-1,4.0,0.0,0.0,0.0,175937.0,77.0,2023-02-20,No relevant project mentioned,2023.0,2.0,0.0
36.0,Male,M.Sc,12.0,Mid,Enterprise,Tier-2,4.0,1.0,0.0,3.0,174555.0,60.0,2024-09-08,Built ML pipeline for preprocessing,2024.0,9.0,1.0
38.0,Male,B.Sc,15.0,Senior,Startup,Tier-2,2.0,1.0,1.0,0.0,167902.0,42.0,2023-04-09,Built ML pipeline for preprocessing,2023.0,4.0,2.0
34.0,Male,B.Sc,11.0,Junior,SME,Tier-3,6.0,2.0,0.0,0.0,114402.0,53.0,2023-11-19,Built ML pipeline for preprocessing,2023.0,11.0,0.0
23.0,Male,M.Sc,2.0,Senior,Startup,Tier-2,4.2,1.0,0.0,2.8,83615.0,53.0,2024-08-14,Contributed to open-source NLP repo,2024.0,8.0,2.0
27.0,Male,M.Sc,4.0,Mid,Enterprise,Tier-2,7.0,2.0,0.0,0.0,94547.0,75.0,2024-03-16,Contributed to open-source NLP repo,2024.0,3.0,1.0
33.0,Male,B.Sc,12.0,Mid,SME,Tier-2,4.0,0.0,1.0,3.0,134863.0,39.0,2024-02-08,Worked on microservices deployment,2024.0,2.0,1.0
23.0,Male,M.Sc,0.0,Senior,SME,Tier-1,5.0,1.0,1.0,5.0,71551.0,59.0,2024-02-21,Built ML pipeline for preprocessing,2024.0,2.0,2.0
34.0,Male,B.Sc,9.4,Junior,Startup,Tier-3,6.0,1.0,1.0,1.0,131205.0,59.0,2024-11-13,Built ML pipeline for preprocessing,2024.0,11.0,0.0
29.0,Male,B.Sc,8.0,Mid,SME,Tier-1,6.0,0.0,1.0,0.0,104341.0,88.0,2023-06-04,Experience in data cleaning and ETL,2023.0,6.0,1.0
28.0,Male,B.Sc,5.0,Mid,Enterprise,Tier-1,6.0,3.0,1.0,1.0,115123.0,58.0,2024-06-25,No relevant project mentioned,2024.0,6.0,1.0
34.0,Male,M.Sc,10.0,Mid,SME,Tier-2,6.0,0.0,1.0,2.0,138097.0,52.0,2024-09-02,Contributed to open-source NLP repo,2024.0,9.0,1.0
33.0,Female,M.Sc,8.0,Junior,Startup,Remote,4.8,0.4,0.0,1.0,100667.0,70.0,2023-05-26,Experience in data cleaning and ETL,2023.0,5.0,0.0
28.0,Male,B.Sc,7.0,Mid,SME,Tier-1,4.0,1.0,1.0,6.0,104731.0,66.0,2023-08-23,Experience in data cleaning and ETL,2023.0,8.0,1.0
37.0,Male,B.Sc,14.0,Junior,SME,Tier-1,9.0,1.0,1.0,0.0,501270.0,65.0,2024-04-18,No relevant project mentioned,2024.0,4.0,0.0
24.0,Male,PhD,5.0,Junior,Startup,Tier-1,4.0,2.0,1.0,7.0,110068.0,61.0,2024-02-03,Built ML pipeline for preprocessing,2024.0,2.0,0.0
34.0,Male,B.Sc,8.8,Junior,Startup,Tier-1,9.0,1.0,0.0,0.0,110518.0,67.0,2024-09-02,Contributed to open-source NLP repo,2024.0,9.0,0.0
34.0,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,4.0,2.0,0.0,1.0,114257.0,50.0,2024-04-04,Contributed to open-source NLP repo,2024.0,4.0,1.0
28.0,Male,B.Sc+Cert,6.0,Junior,Enterprise,Tier-1,5.0,0.0,1.0,2.2,88246.0,71.0,2024-12-02,Built ML pipeline for preprocessing,2024.0,12.0,0.0
32.0,Female,B.Sc,8.0,Mid,Startup,Tier-3,4.0,3.0,0.0,2.0,103635.0,62.0,2024-03-08,No relevant project mentioned,2024.0,3.0,1.0
22.0,Male,M.Sc,0.0,Junior,Enterprise,Tier-3,6.0,0.0,1.0,0.0,43646.0,71.0,2023-09-14,Contributed to open-source NLP repo,2023.0,9.0,0.0
36.0,Male,M.Sc,11.0,Junior,Startup,Tier-2,5.6,1.0,1.0,5.0,125853.0,65.0,2024-12-15,Worked on microservices deployment,2024.0,12.0,0.0
29.0,Male,B.Sc+Cert,5.0,Junior,SME,Tier-2,3.0,2.0,1.0,3.4,81462.0,62.0,2024-03-14,Worked on microservices deployment,2024.0,3.0,0.0
27.0,Female,B.Sc,7.0,Junior,SME,Tier-1,7.0,1.4,0.0,2.0,94208.0,56.0,2024-06-20,Worked on microservices deployment,2024.0,6.0,0.0
36.0,Male,B.Sc,12.0,Mid,Startup,Tier-1,7.0,2.0,0.0,0.0,176773.0,79.0,2023-06-24,No relevant project mentioned,2023.0,6.0,1.0
26.0,Male,B.Sc,3.0,Mid,SME,Tier-2,4.0,2.0,0.0,1.0,69174.0,70.0,2024-12-13,Worked on microservices deployment,2024.0,12.0,1.0
22.0,Male,B.Sc+Cert,2.0,Lead,Enterprise,Tier-1,6.0,2.0,1.0,0.0,141353.0,56.0,2024-05-05,Contributed to open-source NLP repo,2024.0,5.0,3.0
21.0,Male,M.Sc,0.0,Lead,Enterprise,Tier-2,4.2,1.0,1.0,7.0,100506.0,77.0,2023-10-10,No relevant project mentioned,2023.0,10.0,3.0
34.0,Male,B.Sc,11.0,Mid,Startup,Tier-1,4.4,0.0,0.0,0.0,126468.0,76.0,2024-08-27,Experience in data cleaning and ETL,2024.0,8.0,1.0
22.0,Male,B.Sc+Cert,0.0,Senior,Startup,Tier-1,7.0,1.0,1.0,1.0,62636.0,51.0,2024-07-15,Built ML pipeline for preprocessing,2024.0,7.0,2.0
41.0,Male,B.Sc,22.0,Junior,Enterprise,Tier-1,6.0,0.0,1.0,1.0,229574.0,62.0,2023-08-07,Contributed to open-source NLP repo,2023.0,8.0,0.0
20.0,Male,B.Sc,0.0,Mid,Startup,Tier-1,5.0,1.0,1.0,3.0,41621.0,61.0,2023-06-05,No relevant project mentioned,2023.0,6.0,1.0
40.0,Male,B.Sc,16.0,Mid,SME,Remote,4.0,2.0,0.0,0.0,612816.0,57.0,2023-02-26,Experience in data cleaning and ETL,2023.0,2.0,1.0
31.0,Male,B.Sc,7.0,Junior,Startup,Tier-1,3.0,1.0,0.0,4.0,85155.0,58.0,2024-05-25,Built ML pipeline for preprocessing,2024.0,5.0,0.0
29.0,Female,B.Sc+Cert,7.0,Junior,SME,Remote,7.0,2.0,0.0,1.0,93723.0,60.0,2023-12-04,Built ML pipeline for preprocessing,2023.0,12.0,0.0
27.0,Male,B.Sc,2.0,Junior,Startup,Tier-2,4.0,3.0,0.0,1.0,46381.0,50.0,2024-12-19,Contributed to open-source NLP repo,2024.0,12.0,0.0
32.0,Male,M.Eng,10.0,Mid,Enterprise,Remote,7.0,4.0,1.0,0.0,160764.0,56.0,2023-09-29,Built ML pipeline for preprocessing,2023.0,9.0,1.0
30.0,Male,M.Sc,8.0,Mid,Enterprise,Tier-2,6.0,1.0,0.0,2.0,125988.0,70.0,2024-12-27,Experience in data cleaning and ETL,2024.0,12.0,1.0
37.0,Male,B.Sc,13.0,Mid,Startup,Remote,4.0,0.0,1.0,1.0,153681.0,62.0,2023-07-03,Built ML pipeline for preprocessing,2023.0,7.0,1.0
31.0,Female,PhD,8.0,Mid,Enterprise,Tier-1,7.0,0.0,1.0,0.0,172825.0,57.0,2023-10-18,Built ML pipeline for preprocessing,2023.0,10.0,1.0
31.0,Male,B.Sc,7.0,Mid,SME,Tier-2,3.0,0.0,0.0,0.0,93705.0,62.0,2023-10-29,Built ML pipeline for preprocessing,2023.0,10.0,1.0
28.0,Male,B.Sc,4.0,Senior,Startup,Tier-1,6.0,0.0,1.0,3.0,104062.0,78.0,2024-08-01,Worked on microservices deployment,2024.0,8.0,2.0
30.0,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,4.0,0.0,0.0,0.0,98000.0,54.2,2023-09-04,Contributed to open-source NLP repo,2023.0,9.0,0.0
32.0,Male,B.Sc+Cert,8.0,Senior,SME,Tier-2,5.0,0.0,1.0,0.0,130516.0,59.6,2023-01-16,Contributed to open-source NLP repo,2023.0,1.0,2.0
20.0,Male,B.Sc,0.0,Mid,Startup,Tier-2,4.0,1.0,0.0,2.0,36832.0,49.0,2023-12-01,Built ML pipeline for preprocessing,2023.0,12.0,1.0
22.0,Male,B.Sc,0.0,Mid,Startup,Tier-1,3.0,0.0,1.0,0.0,42252.0,47.0,2023-07-30,Worked on microservices deployment,2023.0,7.0,1.0
34.0,Male,B.Sc,14.2,Mid,Enterprise,Tier-1,5.0,0.4,1.0,1.0,153982.0,54.0,2024-08-08,Experience in data cleaning and ETL,2024.0,8.0,1.0
31.0,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,5.0,0.8,1.0,2.0,80939.0,54.2,2024-01-08,Built ML pipeline for preprocessing,2024.0,1.0,1.0
29.0,Male,M.Sc,10.0,Junior,Enterprise,Tier-2,5.0,0.0,1.0,1.0,139905.0,59.0,2024-02-10,Contributed to open-source NLP repo,2024.0,2.0,0.0
30.0,Female,B.Sc,1.0,Mid,Startup,Tier-1,4.0,1.0,0.0,2.0,56315.0,48.0,2024-06-13,Worked on microservices deployment,2024.0,6.0,1.0
32.0,Female,B.Sc,8.0,Lead,Enterprise,Remote,3.0,2.0,0.0,0.0,154551.0,56.0,2023-01-22,Built ML pipeline for preprocessing,2023.0,1.0,3.0
27.0,Female,B.Sc,6.0,Mid,Startup,Remote,4.0,1.0,0.0,1.0,74258.0,67.0,2024-09-09,Built ML pipeline for preprocessing,2024.0,9.0,1.0
25.0,Male,B.Sc,0.2,Junior,Enterprise,Remote,8.0,1.0,0.0,7.0,51245.0,86.0,2023-04-29,Contributed to open-source NLP repo,2023.0,4.0,0.0
31.0,Male,B.Sc,3.0,Junior,Startup,Tier-3,7.0,2.0,1.0,1.0,58352.0,48.0,2024-06-11,Experience in data cleaning and ETL,2024.0,6.0,0.0
24.0,Female,B.Sc,1.0,Lead,SME,Tier-1,3.0,2.0,0.0,3.0,81964.0,76.0,2023-07-03,Built ML pipeline for preprocessing,2023.0,7.0,3.0
32.0,Male,PhD,10.0,Junior,SME,Remote,4.0,0.0,1.0,2.0,136618.0,52.0,2024-05-29,Experience in data cleaning and ETL,2024.0,5.0,0.0
20.0,Male,B.Sc,0.0,Junior,Enterprise,Tier-2,4.4,0.0,1.0,4.0,38498.0,63.0,2024-05-06,Contributed to open-source NLP repo,2024.0,5.0,0.0
36.0,Female,B.Sc,12.0,Mid,Enterprise,Tier-1,6.0,1.0,0.0,3.0,145783.0,74.0,2024-05-20,Built ML pipeline for preprocessing,2024.0,5.0,1.0
33.0,Female,B.Sc+Cert,12.0,Lead,SME,Tier-3,4.0,0.0,0.0,0.0,150363.0,67.0,2024-09-26,Built ML pipeline for preprocessing,2024.0,9.0,3.0
32.0,Male,B.Sc,9.0,Junior,SME,Tier-1,6.0,1.0,1.0,1.0,131097.0,63.0,2024-03-12,Built ML pipeline for preprocessing,2024.0,3.0,0.0
36.0,Male,M.Sc,11.0,Mid,Enterprise,Tier-2,2.0,1.0,0.0,5.0,149851.0,47.0,2023-04-15,Built ML pipeline for preprocessing,2023.0,4.0,1.0
40.0,Male,PhD,19.0,Mid,Startup,Tier-1,5.0,1.0,0.0,2.0,218689.0,44.0,2023-04-13,Experience in data cleaning and ETL,2023.0,4.0,1.0
36.0,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,7.0,0.0,0.0,0.0,125739.0,61.0,2023-07-27,Worked on microservices deployment,2023.0,7.0,0.0
20.0,Female,B.Sc,0.0,Senior,Enterprise,Tier-2,5.0,3.0,1.0,1.0,72439.0,52.0,2024-10-22,Built ML pipeline for preprocessing,2024.0,10.0,2.0
22.0,Male,M.Sc,0.0,Mid,Startup,Tier-2,3.0,1.0,1.0,1.0,44752.0,53.0,2024-12-05,Contributed to open-source NLP repo,2024.0,12.0,1.0
26.0,Male,B.Sc,3.0,Mid,Startup,Tier-1,5.0,2.0,0.0,3.6,71499.0,71.0,2023-02-16,Experience in data cleaning and ETL,2023.0,2.0,1.0
30.0,Female,B.Sc,7.6,Senior,SME,Tier-2,6.0,0.0,0.0,2.0,108807.0,48.0,2023-10-31,Contributed to open-source NLP repo,2023.0,10.0,2.0
33.0,Male,B.Sc,8.0,Lead,Startup,Tier-2,3.0,0.0,0.0,2.0,96071.0,61.0,2023-06-16,Worked on microservices deployment,2023.0,6.0,3.0
26.0,Male,B.Sc,3.0,Mid,SME,Tier-1,4.4,1.0,0.0,1.0,73881.0,65.4,2024-05-08,Worked on microservices deployment,2024.0,5.0,1.0
31.0,Female,B.Sc,7.0,Junior,Enterprise,Remote,5.0,1.0,1.0,2.2,116166.0,61.0,2023-03-28,Worked on microservices deployment,2023.0,3.0,0.0
25.0,Male,B.Sc,11.8,Senior,SME,Tier-2,4.8,1.0,0.0,0.0,377596.0,44.0,2023-08-14,Built ML pipeline for preprocessing,2023.0,8.0,2.0
26.0,Male,B.Sc,0.0,Mid,Startup,Remote,4.0,2.0,1.0,1.0,44232.0,57.2,2023-04-30,No relevant project mentioned,2023.0,4.0,1.0
22.0,Male,M.Sc,0.0,Senior,SME,Tier-1,4.0,0.0,0.0,0.0,76838.0,50.0,2023-09-05,Worked on microservices deployment,2023.0,9.0,2.0
24.0,Male,B.Sc,0.0,Senior,SME,Tier-1,3.4,1.0,0.0,0.0,62369.0,59.0,2024-05-19,Built ML pipeline for preprocessing,2024.0,5.0,2.0
22.0,Female,B.Sc,1.0,Junior,Enterprise,Tier-1,4.0,0.0,0.0,1.0,55507.0,77.0,2023-12-19,Contributed to open-source NLP repo,2023.0,12.0,0.0
24.0,Male,M.Sc,1.0,Lead,Startup,Tier-2,1.0,0.0,1.0,3.0,76064.0,57.0,2023-05-24,Built ML pipeline for preprocessing,2023.0,5.0,3.0
36.0,Other,B.Sc,12.0,Mid,SME,Tier-1,4.0,1.0,1.0,0.0,147893.0,58.0,2023-12-16,Built ML pipeline for preprocessing,2023.0,12.0,1.0
24.0,Male,B.Sc,3.0,Mid,Enterprise,Tier-2,3.0,3.0,0.0,1.0,85917.0,72.0,2024-05-29,Built ML pipeline for preprocessing,2024.0,5.0,1.0
46.0,Male,B.Sc+Cert,17.0,Junior,SME,Tier-1,6.0,3.0,0.0,4.0,202192.0,54.6,2023-11-13,Experience in data cleaning and ETL,2023.0,11.0,0.0
33.0,Male,B.Sc,12.0,Senior,SME,Tier-1,5.4,0.0,1.0,1.0,168598.0,68.0,2023-01-26,Built ML pipeline for preprocessing,2023.0,1.0,2.0
31.0,Male,B.Sc,10.0,Mid,Startup,Tier-2,6.0,3.0,0.0,1.0,114304.0,57.0,2024-06-13,Experience in data cleaning and ETL,2024.0,6.0,1.0
25.0,Male,B.Sc,3.0,Mid,Enterprise,Remote,8.0,1.0,0.0,5.0,75016.0,54.4,2023-11-18,Built ML pipeline for preprocessing,2023.0,11.0,1.0
34.0,Male,B.Sc,11.0,Senior,SME,Tier-1,6.0,1.0,0.0,3.0,166847.0,55.0,2023-10-23,Built ML pipeline for preprocessing,2023.0,10.0,2.0
27.0,Male,B.Sc+Cert,3.0,Mid,Enterprise,Tier-3,10.0,2.0,0.0,4.0,81498.0,64.0,2023-05-11,Built ML pipeline for preprocessing,2023.0,5.0,1.0
31.0,Male,B.Sc+Cert,9.0,Mid,Enterprise,Tier-3,6.0,0.0,0.0,1.0,125544.0,51.0,2023-01-17,Built ML pipeline for preprocessing,2023.0,1.0,1.0
45.0,Female,B.Sc,25.0,Senior,SME,Tier-2,5.0,1.0,0.0,7.0,255889.0,52.0,2024-08-04,Experience in data cleaning and ETL,2024.0,8.0,2.0
29.0,Male,M.Sc,6.0,Mid,SME,Remote,5.0,1.0,0.0,0.0,97972.0,54.0,2023-07-04,Contributed to open-source NLP repo,2023.0,7.0,1.0
37.0,Female,B.Sc+Cert,14.0,Senior,Startup,Remote,2.0,2.0,0.0,6.0,167530.0,63.0,2023-02-18,Contributed to open-source NLP repo,2023.0,2.0,2.0
26.0,Male,B.Sc+Cert,4.0,Senior,Startup,Tier-1,3.0,1.0,1.0,1.4,97804.0,71.0,2023-03-17,Experience in data cleaning and ETL,2023.0,3.0,2.0
30.0,Male,B.Sc,7.0,Mid,Enterprise,Tier-2,2.0,0.0,0.0,2.0,83259.0,73.0,2024-06-11,Built ML pipeline for preprocessing,2024.0,6.0,1.0
41.0,Male,B.Sc,13.0,Mid,SME,Tier-2,5.0,1.0,0.0,2.0,303872.0,57.0,2023-01-06,Experience in data cleaning and ETL,2023.0,1.0,1.0
26.0,Male,B.Sc,2.6,Junior,SME,Tier-2,1.0,3.0,0.0,4.0,69948.0,64.0,2023-02-03,Contributed to open-source NLP repo,2023.0,2.0,0.0
41.0,Male,B.Sc+Cert,18.0,Mid,Enterprise,Tier-1,5.0,1.0,1.0,1.0,231091.0,49.0,2023-02-28,No relevant project mentioned,2023.0,2.0,1.0
34.0,Female,B.Sc,11.0,Mid,Startup,Remote,4.0,1.0,0.0,2.0,131955.0,50.0,2023-03-08,Contributed to open-source NLP repo,2023.0,3.0,1.0
27.0,Female,M.Sc,4.0,Senior,SME,Tier-3,3.0,1.0,1.0,5.0,85362.0,49.0,2023-09-12,Contributed to open-source NLP repo,2023.0,9.0,2.0
34.0,Male,B.Sc,11.0,Junior,SME,Tier-1,5.0,0.0,1.0,0.0,129920.0,77.0,2024-02-07,Worked on microservices deployment,2024.0,2.0,0.0
36.0,Male,B.Sc,13.0,Junior,SME,Tier-1,1.0,0.0,1.0,5.0,125040.0,60.0,2023-06-06,Built ML pipeline for preprocessing,2023.0,6.0,0.0
34.0,Female,B.Sc,10.0,Junior,Enterprise,Remote,10.0,0.0,0.0,3.0,140384.0,75.0,2023-02-01,Built ML pipeline for preprocessing,2023.0,2.0,0.0
21.0,Male,PhD,5.0,Junior,SME,Tier-1,1.0,0.0,0.0,3.0,100974.0,69.0,2023-01-10,Built ML pipeline for preprocessing,2023.0,1.0,0.0
26.0,Female,B.Sc,4.0,Mid,SME,Tier-2,13.0,1.0,1.0,0.0,84596.0,49.0,2024-12-04,No relevant project mentioned,2024.0,12.0,1.0
29.0,Female,B.Sc,6.0,Junior,SME,Tier-1,5.8,2.0,0.0,0.0,105276.0,65.0,2024-01-10,No relevant project mentioned,2024.0,1.0,0.0
30.0,Female,B.Sc,11.0,Junior,Startup,Tier-1,3.0,0.0,1.0,6.0,128690.0,55.0,2023-12-15,Built ML pipeline for preprocessing,2023.0,12.0,0.0
34.0,Male,B.Sc,9.0,Junior,SME,Tier-1,8.0,0.0,0.0,0.0,105087.0,56.0,2024-08-11,Built ML pipeline for preprocessing,2024.0,8.0,0.0
31.0,Male,B.Sc,7.0,Senior,SME,Tier-1,5.0,1.0,0.0,2.0,140842.0,65.0,2024-06-15,No relevant project mentioned,2024.0,6.0,2.0
22.0,Male,B.Sc,0.0,Senior,Enterprise,Tier-1,5.2,1.0,1.0,4.0,76867.0,36.0,2023-06-05,No relevant project mentioned,2023.0,6.0,2.0
32.0,Male,B.Sc,9.0,Junior,Enterprise,Tier-2,1.0,1.0,1.0,0.0,92339.0,78.0,2023-01-27,No relevant project mentioned,2023.0,1.0,0.0
34.0,Female,B.Sc,8.0,Mid,SME,Tier-2,1.0,0.0,1.0,2.6,122334.0,59.0,2023-06-02,No relevant project mentioned,2023.0,6.0,1.0
33.0,Male,B.Sc,12.0,Mid,SME,Tier-1,7.0,1.0,1.0,0.0,159260.0,55.0,2023-10-12,Worked on microservices deployment,2023.0,10.0,1.0
36.0,Male,B.Sc,13.0,Junior,Startup,Tier-3,5.4,1.0,1.0,3.6,128798.0,66.0,2024-09-19,Built ML pipeline for preprocessing,2024.0,9.0,0.0
35.0,Female,B.Sc+Cert,13.0,Mid,Startup,Tier-2,6.0,1.0,0.0,1.0,147090.0,56.0,2023-09-07,Built ML pipeline for preprocessing,2023.0,9.0,1.0
33.0,Female,B.Sc+Cert,7.8,Junior,SME,Tier-2,6.0,0.0,0.0,2.0,108944.0,65.0,2024-03-04,No relevant project mentioned,2024.0,3.0,0.0
30.0,Female,B.Sc,6.0,Senior,SME,Tier-2,7.0,0.0,0.0,5.0,87448.0,65.0,2024-07-10,Contributed to open-source NLP repo,2024.0,7.0,2.0
20.0,Female,M.Sc,0.2,Junior,Startup,Tier-2,3.0,3.0,1.0,0.0,44415.0,55.0,2023-10-13,Contributed to open-source NLP repo,2023.0,10.0,0.0
33.0,Male,B.Sc,12.0,Lead,SME,Remote,6.0,1.0,0.0,1.0,182142.0,75.0,2024-05-20,Contributed to open-source NLP repo,2024.0,5.0,3.0
