age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded,survey_day,survey_quarter,survey_day_of_week,estimated_joining_date,joining_year,joining_month,joining_day,joining_quarter,joining_day_of_week,tenure_years,tenure_months,tenure_category
20,Female,B.Sc,0.0,Senior,SME,Tier-1,3.0,1.0,0,1.0,61139,61.0,2024-12-14,Built ML pipeline for preprocessing,2024,12,2,14,4,Saturday,2024-12-14 00:00:00,2024.0,12.0,14.0,4.0,Saturday,1.69,20,0-2 Years
39,Male,B.Sc+Cert,17.0,Mid,SME,Tier-1,6.0,2.0,1,2.0,182091,74.0,2023-09-25,,2023,9,1,25,3,Monday,2006-09-24 18:00:00,2006.0,9.0,24.0,3.0,Sunday,19.91,239,11-20 Years
29,Male,B.Sc,4.0,Senior,SME,Remote,2.0,3.0,0,0.0,100303,68.0,2023-04-23,Experience in data cleaning and ETL,2023,4,2,23,2,Sunday,2019-04-23 00:00:00,2019.0,4.0,23.0,2.0,Tuesday,7.33,88,6-10 Years
27,Male,M.Eng,7.0,Mid,Enterprise,Tier-1,5.0,1.0,0,7.0,157104,,2024-08-07,,2024,8,1,7,3,Wednesday,2017-08-07 06:00:00,2017.0,8.0,7.0,3.0,Monday,9.04,108,6-10 Years
24,Male,B.Sc,0.0,Mid,Enterprise,Remote,,1.0,1,1.0,62090,,2024-02-09,Contributed to open-source NLP repo,2024,2,1,9,1,Friday,2024-02-09 00:00:00,2024.0,2.0,9.0,1.0,Friday,2.54,30,3-5 Years
20,Male,B.Sc+Cert,0.0,Junior,Startup,Tier-2,5.0,0.0,1,2.0,35567,58.0,2024-02-06,No relevant project mentioned,2024,2,0,6,1,Tuesday,2024-02-06 00:00:00,2024.0,2.0,6.0,1.0,Tuesday,2.54,30,3-5 Years
35,Male,M.Sc,,Mid,Startup,Tier-3,8.0,0.0,1,3.0,147754,69.0,2023-08-24,Worked on microservices deployment,2023,8,1,24,3,Thursday,,,,,,,,,
30,Male,B.Sc+Cert,,Junior,Enterprise,Tier-2,4.0,1.0,1,1.0,126499,57.0,2023-01-06,Worked on microservices deployment,2023,1,0,6,1,Friday,,,,,,,,,
22,Male,M.Sc,0.0,Senior,Enterprise,Tier-1,7.0,0.0,0,0.0,107225,50.0,2024-08-23,,2024,8,2,23,3,Friday,2024-08-23 00:00:00,2024.0,8.0,23.0,3.0,Friday,2.0,24,0-2 Years
22,Male,B.Sc,0.0,Mid,SME,Tier-2,8.0,3.0,1,0.0,50266,55.0,2023-04-24,Experience in data cleaning and ETL,2023,4,1,24,2,Monday,2023-04-24 00:00:00,2023.0,4.0,24.0,2.0,Monday,3.33,40,3-5 Years
28,Female,B.Sc+Cert,7.0,Lead,Enterprise,Remote,11.0,,1,2.0,178171,,2023-12-31,No relevant project mentioned,2023,12,3,31,4,Sunday,2016-12-30 06:00:00,2016.0,12.0,30.0,4.0,Friday,9.64,116,6-10 Years
40,Female,B.Sc,14.0,Junior,Enterprise,Tier-3,4.0,0.0,0,0.0,146930,57.0,2023-11-17,,2023,11,0,17,4,Friday,2009-11-16 12:00:00,2009.0,11.0,16.0,4.0,Monday,16.76,201,11-20 Years
28,Male,B.Sc,6.0,Junior,Startup,Tier-2,3.0,1.0,1,3.0,69314,80.0,2023-11-07,Experience in data cleaning and ETL,2023,11,0,7,4,Tuesday,2017-11-06 12:00:00,2017.0,11.0,6.0,4.0,Monday,8.79,105,6-10 Years
21,Female,M.Sc,0.0,Senior,Enterprise,Remote,9.0,1.0,0,1.0,96104,48.0,2023-06-17,,2023,6,2,17,2,Saturday,2023-06-17 00:00:00,2023.0,6.0,17.0,2.0,Saturday,3.18,38,3-5 Years
29,Female,M.Sc,,Mid,SME,Tier-1,6.0,0.0,0,,115256,,2023-02-21,Built ML pipeline for preprocessing,2023,2,1,21,1,Tuesday,,,,,,,,,
28,Male,B.Sc+Cert,5.0,Mid,Startup,Tier-1,4.0,0.0,0,1.0,75401,61.0,2023-10-27,Contributed to open-source NLP repo,2023,10,1,27,4,Friday,2018-10-26 18:00:00,2018.0,10.0,26.0,4.0,Friday,7.82,94,6-10 Years
20,Male,,0.0,Senior,SME,Tier-1,6.0,2.0,0,0.0,56211,60.0,2023-03-03,,2023,3,2,3,1,Friday,2023-03-03 00:00:00,2023.0,3.0,3.0,1.0,Friday,3.47,42,3-5 Years
30,Male,M.Sc,10.0,Mid,Enterprise,Tier-3,6.0,,0,3.0,123853,52.0,2023-03-25,Built ML pipeline for preprocessing,2023,3,1,25,1,Saturday,2013-03-24 12:00:00,2013.0,3.0,24.0,1.0,Sunday,13.41,161,11-20 Years
29,Female,M.Sc,6.0,Junior,Enterprise,Tier-3,2.0,0.0,0,0.0,77365,,2023-12-19,,2023,12,0,19,4,Tuesday,2017-12-18 12:00:00,2017.0,12.0,18.0,4.0,Monday,8.68,104,6-10 Years
34,Female,B.Sc,9.0,Senior,Startup,Tier-2,10.0,3.0,1,4.0,143664,65.0,2024-10-30,,2024,10,2,30,4,Wednesday,2015-10-30 18:00:00,2015.0,10.0,30.0,4.0,Friday,10.81,130,11-20 Years
41,Male,B.Sc,23.0,Junior,Startup,Remote,5.0,0.0,0,0.0,224869,38.0,2024-05-17,Built ML pipeline for preprocessing,2024,5,0,17,2,Friday,2001-05-17 06:00:00,2001.0,5.0,17.0,2.0,Thursday,25.26,303,20+ Years
37,Male,B.Sc,14.0,Senior,SME,Tier-2,5.0,1.0,0,,191250,,2024-10-20,Worked on microservices deployment,2024,10,2,20,4,Sunday,2010-10-20 12:00:00,2010.0,10.0,20.0,4.0,Wednesday,15.84,190,11-20 Years
28,Male,B.Sc,7.0,Junior,Enterprise,Tier-1,3.0,2.0,0,2.0,103953,70.0,2024-04-19,No relevant project mentioned,2024,4,0,19,2,Friday,2017-04-19 06:00:00,2017.0,4.0,19.0,2.0,Wednesday,9.34,112,6-10 Years
23,Male,PhD,0.0,Mid,Enterprise,Tier-1,5.0,1.0,1,2.0,88170,65.0,2024-09-26,Contributed to open-source NLP repo,2024,9,1,26,3,Thursday,2024-09-26 00:00:00,2024.0,9.0,26.0,3.0,Thursday,1.91,23,0-2 Years
45,Male,M.Sc,24.0,Junior,SME,Remote,6.0,0.0,0,7.0,238031,68.0,2024-05-17,Worked on microservices deployment,2024,5,0,17,2,Friday,2000-05-17 00:00:00,2000.0,5.0,17.0,2.0,Wednesday,26.27,315,20+ Years
30,Female,M.Sc,9.0,Mid,SME,Tier-1,7.0,2.0,1,1.0,139285,60.0,2024-11-24,Worked on microservices deployment,2024,11,1,24,4,Sunday,2015-11-24 18:00:00,2015.0,11.0,24.0,4.0,Tuesday,10.74,129,11-20 Years
30,Male,PhD,8.0,Junior,Startup,Tier-2,,0.0,1,5.0,110622,,2023-04-09,Contributed to open-source NLP repo,2023,4,0,9,2,Sunday,2015-04-09 00:00:00,2015.0,4.0,9.0,2.0,Thursday,11.37,136,11-20 Years
30,Female,,8.0,Senior,SME,Tier-1,1.0,,0,0.0,111930,59.0,2024-12-02,Contributed to open-source NLP repo,2024,12,2,2,4,Monday,2016-12-02 00:00:00,2016.0,12.0,2.0,4.0,Friday,9.72,117,6-10 Years
31,Female,M.Eng,9.0,Mid,Startup,Tier-1,6.0,1.0,0,1.0,130837,59.0,2023-11-02,Built ML pipeline for preprocessing,2023,11,1,2,4,Thursday,2014-11-01 18:00:00,2014.0,11.0,1.0,4.0,Saturday,11.81,142,11-20 Years
29,Female,B.Sc,9.0,Junior,Enterprise,Tier-2,10.0,2.0,0,0.0,134047,62.0,2023-11-11,Worked on microservices deployment,2023,11,0,11,4,Saturday,2014-11-10 18:00:00,2014.0,11.0,10.0,4.0,Monday,11.78,141,11-20 Years
27,Male,B.Sc+Cert,,Mid,Startup,Tier-1,,1.0,0,2.0,69693,74.0,2024-12-10,Experience in data cleaning and ETL,2024,12,1,10,4,Tuesday,,,,,,,,,
27,Male,B.Sc,6.0,Mid,SME,Remote,4.0,0.0,0,2.0,100538,66.0,2024-03-17,Worked on microservices deployment,2024,3,1,17,1,Sunday,2018-03-17 12:00:00,2018.0,3.0,17.0,1.0,Saturday,8.43,101,6-10 Years
30,Male,B.Sc+Cert,4.0,Junior,Startup,Tier-2,,1.0,0,1.0,72042,66.0,2023-09-04,Worked on microservices deployment,2023,9,0,4,3,Monday,2019-09-04 00:00:00,2019.0,9.0,4.0,3.0,Wednesday,6.97,84,6-10 Years
27,Male,B.Sc,,Junior,SME,Tier-2,6.0,1.0,1,3.0,118918,60.0,2023-09-22,,2023,9,0,22,3,Friday,,,,,,,,,
26,Male,B.Sc,3.0,Mid,Startup,Tier-3,5.0,1.0,0,5.0,55229,58.0,2024-07-22,Built ML pipeline for preprocessing,2024,7,1,22,3,Monday,2021-07-22 06:00:00,2021.0,7.0,22.0,3.0,Thursday,5.08,61,6-10 Years
31,Male,M.Sc,8.0,Junior,SME,Tier-2,11.0,0.0,0,,115273,63.0,2024-02-29,No relevant project mentioned,2024,2,0,29,1,Thursday,2016-02-29 00:00:00,2016.0,2.0,29.0,1.0,Monday,10.48,126,11-20 Years
28,Male,B.Sc,7.0,Junior,Startup,Remote,5.0,1.0,1,0.0,91052,62.0,2023-02-27,Contributed to open-source NLP repo,2023,2,0,27,1,Monday,2016-02-27 06:00:00,2016.0,2.0,27.0,1.0,Saturday,10.48,126,11-20 Years
39,Male,M.Sc,16.0,Junior,Enterprise,Tier-1,6.0,2.0,0,1.0,185321,69.0,2024-04-28,Built ML pipeline for preprocessing,2024,4,0,28,2,Sunday,2008-04-28 00:00:00,2008.0,4.0,28.0,2.0,Monday,18.32,220,11-20 Years
20,Male,,,Mid,SME,Tier-1,6.0,1.0,0,1.0,53968,,2023-11-20,Worked on microservices deployment,2023,11,1,20,4,Monday,,,,,,,,,
37,Male,M.Sc,11.0,Mid,Enterprise,Tier-1,2.0,0.0,1,0.0,186747,61.0,2023-07-05,Worked on microservices deployment,2023,7,1,5,3,Wednesday,2012-07-04 06:00:00,2012.0,7.0,4.0,3.0,Wednesday,14.13,170,11-20 Years
37,Female,,11.0,Junior,SME,Remote,7.0,2.0,0,1.0,133308,,2024-05-13,Contributed to open-source NLP repo,2024,5,0,13,2,Monday,2013-05-13 06:00:00,2013.0,5.0,13.0,2.0,Monday,13.28,159,11-20 Years
20,Female,B.Sc,0.0,Lead,SME,Remote,3.0,2.0,0,0.0,76445,,2023-03-03,No relevant project mentioned,2023,3,3,3,1,Friday,2023-03-03 00:00:00,2023.0,3.0,3.0,1.0,Friday,3.47,42,3-5 Years
28,Male,B.Sc,2.0,Senior,SME,Tier-1,1.0,1.0,0,7.0,81066,,2024-08-15,No relevant project mentioned,2024,8,2,15,3,Thursday,2022-08-15 12:00:00,2022.0,8.0,15.0,3.0,Monday,4.02,48,3-5 Years
28,Male,,3.0,Junior,Enterprise,Tier-2,5.0,0.0,1,4.0,67703,48.0,2023-09-03,Contributed to open-source NLP repo,2023,9,0,3,3,Sunday,2020-09-02 06:00:00,2020.0,9.0,2.0,3.0,Wednesday,5.97,72,6-10 Years
22,Male,B.Sc,0.0,Junior,SME,Tier-1,4.0,,0,,37724,,2024-05-01,Built ML pipeline for preprocessing,2024,5,0,1,2,Wednesday,2024-05-01 00:00:00,2024.0,5.0,1.0,2.0,Wednesday,2.31,28,3-5 Years
25,Male,B.Sc,0.0,Senior,Startup,Tier-1,7.0,2.0,0,6.0,63748,48.0,2024-01-08,Experience in data cleaning and ETL,2024,1,2,8,1,Monday,2024-01-08 00:00:00,2024.0,1.0,8.0,1.0,Monday,2.62,31,3-5 Years
23,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,4.0,0.0,1,3.0,62791,70.0,2024-05-29,Contributed to open-source NLP repo,2024,5,1,29,2,Wednesday,2022-05-29 12:00:00,2022.0,5.0,29.0,2.0,Sunday,4.23,51,3-5 Years
41,Female,B.Sc,16.0,Junior,Startup,Tier-1,4.0,0.0,0,0.0,175937,77.0,2023-02-20,No relevant project mentioned,2023,2,0,20,1,Monday,2007-02-20 00:00:00,2007.0,2.0,20.0,1.0,Tuesday,19.5,234,11-20 Years
36,Male,M.Sc,12.0,Mid,Enterprise,Tier-2,4.0,1.0,0,3.0,174555,60.0,2024-09-08,Built ML pipeline for preprocessing,2024,9,1,8,3,Sunday,2012-09-08 00:00:00,2012.0,9.0,8.0,3.0,Saturday,13.95,167,11-20 Years
38,Male,,15.0,Senior,Startup,Tier-2,2.0,1.0,1,0.0,167902,42.0,2023-04-09,,2023,4,2,9,2,Sunday,2008-04-08 06:00:00,2008.0,4.0,8.0,2.0,Tuesday,18.37,220,11-20 Years
34,Male,B.Sc,11.0,Junior,SME,Tier-3,6.0,2.0,0,0.0,114402,53.0,2023-11-19,,2023,11,0,19,4,Sunday,2012-11-18 06:00:00,2012.0,11.0,18.0,4.0,Sunday,13.76,165,11-20 Years
23,Male,M.Sc,2.0,Senior,Startup,Tier-2,,1.0,0,,83615,53.0,2024-08-14,Contributed to open-source NLP repo,2024,8,2,14,3,Wednesday,2022-08-14 12:00:00,2022.0,8.0,14.0,3.0,Sunday,4.02,48,3-5 Years
27,Male,M.Sc,4.0,Mid,Enterprise,Tier-2,7.0,2.0,0,0.0,94547,75.0,2024-03-16,Contributed to open-source NLP repo,2024,3,1,16,1,Saturday,2020-03-16 00:00:00,2020.0,3.0,16.0,1.0,Monday,6.44,77,6-10 Years
33,Male,B.Sc,12.0,Mid,SME,Tier-2,4.0,0.0,1,3.0,134863,39.0,2024-02-08,Worked on microservices deployment,2024,2,1,8,1,Thursday,2012-02-08 00:00:00,2012.0,2.0,8.0,1.0,Wednesday,14.54,174,11-20 Years
23,Male,M.Sc,0.0,Senior,SME,Tier-1,5.0,1.0,1,5.0,71551,59.0,2024-02-21,Built ML pipeline for preprocessing,2024,2,2,21,1,Wednesday,2024-02-21 00:00:00,2024.0,2.0,21.0,1.0,Wednesday,2.5,30,3-5 Years
34,Male,B.Sc,,Junior,Startup,Tier-3,6.0,1.0,1,1.0,131205,59.0,2024-11-13,,2024,11,0,13,4,Wednesday,,,,,,,,,
29,Male,B.Sc,8.0,Mid,SME,Tier-1,6.0,0.0,1,0.0,104341,88.0,2023-06-04,Experience in data cleaning and ETL,2023,6,1,4,2,Sunday,2015-06-04 00:00:00,2015.0,6.0,4.0,2.0,Thursday,11.22,135,11-20 Years
28,Male,B.Sc,5.0,Mid,Enterprise,Tier-1,6.0,3.0,1,1.0,115123,58.0,2024-06-25,No relevant project mentioned,2024,6,1,25,2,Tuesday,2019-06-25 18:00:00,2019.0,6.0,25.0,2.0,Tuesday,7.16,86,6-10 Years
34,Male,M.Sc,10.0,Mid,SME,Tier-2,6.0,0.0,1,2.0,138097,52.0,2024-09-02,Contributed to open-source NLP repo,2024,9,1,2,3,Monday,2014-09-02 12:00:00,2014.0,9.0,2.0,3.0,Tuesday,11.97,144,11-20 Years
33,Female,M.Sc,8.0,Junior,Startup,Remote,,,0,1.0,100667,70.0,2023-05-26,Experience in data cleaning and ETL,2023,5,0,26,2,Friday,2015-05-26 00:00:00,2015.0,5.0,26.0,2.0,Tuesday,11.24,135,11-20 Years
28,Male,,7.0,Mid,SME,Tier-1,4.0,1.0,1,6.0,104731,66.0,2023-08-23,Experience in data cleaning and ETL,2023,8,1,23,3,Wednesday,2016-08-22 06:00:00,2016.0,8.0,22.0,3.0,Monday,10.0,120,6-10 Years
37,Male,B.Sc,14.0,Junior,SME,Tier-1,9.0,1.0,1,0.0,501270,65.0,2024-04-18,No relevant project mentioned,2024,4,0,18,2,Thursday,2010-04-18 12:00:00,2010.0,4.0,18.0,2.0,Sunday,16.34,196,11-20 Years
24,Male,PhD,5.0,Junior,Startup,Tier-1,4.0,2.0,1,7.0,110068,61.0,2024-02-03,,2024,2,0,3,1,Saturday,2019-02-02 18:00:00,2019.0,2.0,2.0,1.0,Saturday,7.55,91,6-10 Years
34,Male,B.Sc,,Junior,Startup,Tier-1,9.0,1.0,0,0.0,110518,67.0,2024-09-02,Contributed to open-source NLP repo,2024,9,0,2,3,Monday,,,,,,,,,
34,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,4.0,2.0,0,1.0,114257,50.0,2024-04-04,Contributed to open-source NLP repo,2024,4,1,4,2,Thursday,2014-04-04 12:00:00,2014.0,4.0,4.0,2.0,Friday,12.38,149,11-20 Years
28,Male,B.Sc+Cert,6.0,Junior,Enterprise,Tier-1,5.0,0.0,1,,88246,71.0,2024-12-02,,2024,12,0,2,4,Monday,2018-12-02 12:00:00,2018.0,12.0,2.0,4.0,Sunday,7.72,93,6-10 Years
32,Female,,8.0,Mid,Startup,Tier-3,4.0,3.0,0,2.0,103635,62.0,2024-03-08,No relevant project mentioned,2024,3,1,8,1,Friday,2016-03-08 00:00:00,2016.0,3.0,8.0,1.0,Tuesday,10.46,126,11-20 Years
22,Male,M.Sc,0.0,Junior,Enterprise,Tier-3,6.0,0.0,1,0.0,43646,71.0,2023-09-14,Contributed to open-source NLP repo,2023,9,0,14,3,Thursday,2023-09-14 00:00:00,2023.0,9.0,14.0,3.0,Thursday,2.94,35,3-5 Years
36,Male,M.Sc,11.0,Junior,Startup,Tier-2,,1.0,1,5.0,125853,65.0,2024-12-15,Worked on microservices deployment,2024,12,0,15,4,Sunday,2013-12-15 06:00:00,2013.0,12.0,15.0,4.0,Sunday,12.68,152,11-20 Years
29,Male,B.Sc+Cert,5.0,Junior,SME,Tier-2,3.0,2.0,1,,81462,62.0,2024-03-14,Worked on microservices deployment,2024,3,0,14,1,Thursday,2019-03-14 18:00:00,2019.0,3.0,14.0,1.0,Thursday,7.44,89,6-10 Years
27,Female,B.Sc,7.0,Junior,SME,Tier-1,7.0,,0,2.0,94208,56.0,2024-06-20,Worked on microservices deployment,2024,6,0,20,2,Thursday,2017-06-20 06:00:00,2017.0,6.0,20.0,2.0,Tuesday,9.17,110,6-10 Years
36,Male,B.Sc,12.0,Mid,Startup,Tier-1,7.0,2.0,0,0.0,176773,79.0,2023-06-24,No relevant project mentioned,2023,6,1,24,2,Saturday,2011-06-24 00:00:00,2011.0,6.0,24.0,2.0,Friday,15.16,182,11-20 Years
26,Male,B.Sc,3.0,Mid,SME,Tier-2,4.0,2.0,0,1.0,69174,70.0,2024-12-13,Worked on microservices deployment,2024,12,1,13,4,Friday,2021-12-13 06:00:00,2021.0,12.0,13.0,4.0,Monday,4.69,56,3-5 Years
22,Male,B.Sc+Cert,2.0,Lead,Enterprise,Tier-1,6.0,2.0,1,0.0,141353,56.0,2024-05-05,Contributed to open-source NLP repo,2024,5,3,5,2,Sunday,2022-05-05 12:00:00,2022.0,5.0,5.0,2.0,Thursday,4.3,52,3-5 Years
21,Male,M.Sc,0.0,Lead,Enterprise,Tier-2,,1.0,1,7.0,100506,77.0,2023-10-10,No relevant project mentioned,2023,10,3,10,4,Tuesday,2023-10-10 00:00:00,2023.0,10.0,10.0,4.0,Tuesday,2.87,34,3-5 Years
34,Male,B.Sc,11.0,Mid,Startup,Tier-1,,0.0,0,0.0,126468,76.0,2024-08-27,Experience in data cleaning and ETL,2024,8,1,27,3,Tuesday,2013-08-27 06:00:00,2013.0,8.0,27.0,3.0,Tuesday,12.99,156,11-20 Years
22,Male,B.Sc+Cert,0.0,Senior,Startup,Tier-1,7.0,1.0,1,1.0,62636,51.0,2024-07-15,Built ML pipeline for preprocessing,2024,7,2,15,3,Monday,2024-07-15 00:00:00,2024.0,7.0,15.0,3.0,Monday,2.11,25,3-5 Years
41,Male,B.Sc,22.0,Junior,Enterprise,Tier-1,6.0,0.0,1,1.0,229574,62.0,2023-08-07,Contributed to open-source NLP repo,2023,8,0,7,3,Monday,2001-08-06 12:00:00,2001.0,8.0,6.0,3.0,Monday,25.04,300,20+ Years
20,Male,B.Sc,,Mid,Startup,Tier-1,5.0,1.0,1,3.0,41621,61.0,2023-06-05,No relevant project mentioned,2023,6,1,5,2,Monday,,,,,,,,,
40,Male,B.Sc,16.0,Mid,SME,Remote,4.0,2.0,0,0.0,612816,57.0,2023-02-26,Experience in data cleaning and ETL,2023,2,1,26,1,Sunday,2007-02-26 00:00:00,2007.0,2.0,26.0,1.0,Monday,19.49,234,11-20 Years
31,Male,B.Sc,7.0,Junior,Startup,Tier-1,3.0,1.0,0,4.0,85155,58.0,2024-05-25,Built ML pipeline for preprocessing,2024,5,0,25,2,Saturday,2017-05-25 06:00:00,2017.0,5.0,25.0,2.0,Thursday,9.24,111,6-10 Years
29,Female,B.Sc+Cert,7.0,Junior,SME,Remote,7.0,2.0,0,1.0,93723,60.0,2023-12-04,Built ML pipeline for preprocessing,2023,12,0,4,4,Monday,2016-12-03 06:00:00,2016.0,12.0,3.0,4.0,Saturday,9.72,117,6-10 Years
27,Male,B.Sc,2.0,Junior,Startup,Tier-2,4.0,3.0,0,1.0,46381,50.0,2024-12-19,Contributed to open-source NLP repo,2024,12,0,19,4,Thursday,2022-12-19 12:00:00,2022.0,12.0,19.0,4.0,Monday,3.67,44,3-5 Years
32,Male,M.Eng,10.0,Mid,Enterprise,Remote,7.0,4.0,1,0.0,160764,56.0,2023-09-29,,2023,9,1,29,3,Friday,2013-09-28 12:00:00,2013.0,9.0,28.0,3.0,Saturday,12.9,155,11-20 Years
30,Male,M.Sc,8.0,Mid,Enterprise,Tier-2,6.0,1.0,0,2.0,125988,70.0,2024-12-27,Experience in data cleaning and ETL,2024,12,1,27,4,Friday,2016-12-27 00:00:00,2016.0,12.0,27.0,4.0,Tuesday,9.65,116,6-10 Years
37,Male,B.Sc,13.0,Mid,Startup,Remote,4.0,0.0,1,1.0,153681,62.0,2023-07-03,Built ML pipeline for preprocessing,2023,7,1,3,3,Monday,2010-07-02 18:00:00,2010.0,7.0,2.0,3.0,Friday,16.14,194,11-20 Years
31,Female,PhD,8.0,Mid,Enterprise,Tier-1,7.0,0.0,1,0.0,172825,57.0,2023-10-18,Built ML pipeline for preprocessing,2023,10,1,18,4,Wednesday,2015-10-18 00:00:00,2015.0,10.0,18.0,4.0,Sunday,10.85,130,11-20 Years
31,Male,B.Sc,7.0,Mid,SME,Tier-2,3.0,0.0,0,0.0,93705,62.0,2023-10-29,Built ML pipeline for preprocessing,2023,10,1,29,4,Sunday,2016-10-28 06:00:00,2016.0,10.0,28.0,4.0,Friday,9.82,118,6-10 Years
28,Male,B.Sc,4.0,Senior,Startup,Tier-1,6.0,0.0,1,3.0,104062,78.0,2024-08-01,Worked on microservices deployment,2024,8,2,1,3,Thursday,2020-08-01 00:00:00,2020.0,8.0,1.0,3.0,Saturday,6.06,73,6-10 Years
30,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,4.0,0.0,0,0.0,98000,,2023-09-04,Contributed to open-source NLP repo,2023,9,0,4,3,Monday,2015-09-04 00:00:00,2015.0,9.0,4.0,3.0,Friday,10.97,132,11-20 Years
32,Male,B.Sc+Cert,8.0,Senior,SME,Tier-2,5.0,0.0,1,0.0,130516,,2023-01-16,Contributed to open-source NLP repo,2023,1,2,16,1,Monday,2015-01-16 00:00:00,2015.0,1.0,16.0,1.0,Friday,11.6,139,11-20 Years
20,Male,,0.0,Mid,Startup,Tier-2,4.0,1.0,0,2.0,36832,49.0,2023-12-01,Built ML pipeline for preprocessing,2023,12,1,1,4,Friday,2023-12-01 00:00:00,2023.0,12.0,1.0,4.0,Friday,2.73,33,3-5 Years
22,Male,B.Sc,0.0,Mid,Startup,Tier-1,3.0,0.0,1,0.0,42252,47.0,2023-07-30,Worked on microservices deployment,2023,7,1,30,3,Sunday,2023-07-30 00:00:00,2023.0,7.0,30.0,3.0,Sunday,3.07,37,3-5 Years
34,Male,B.Sc,,Mid,Enterprise,Tier-1,5.0,,1,1.0,153982,54.0,2024-08-08,Experience in data cleaning and ETL,2024,8,1,8,3,Thursday,,,,,,,,,
31,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,5.0,,1,2.0,80939,,2024-01-08,Built ML pipeline for preprocessing,2024,1,1,8,1,Monday,2020-01-08 00:00:00,2020.0,1.0,8.0,1.0,Wednesday,6.62,79,6-10 Years
29,Male,M.Sc,10.0,Junior,Enterprise,Tier-2,5.0,0.0,1,1.0,139905,59.0,2024-02-10,Contributed to open-source NLP repo,2024,2,0,10,1,Saturday,2014-02-09 12:00:00,2014.0,2.0,9.0,1.0,Sunday,12.53,150,11-20 Years
30,Female,B.Sc,1.0,Mid,Startup,Tier-1,4.0,1.0,0,,56315,48.0,2024-06-13,Worked on microservices deployment,2024,6,1,13,2,Thursday,2023-06-13 18:00:00,2023.0,6.0,13.0,2.0,Tuesday,3.19,38,3-5 Years
32,Female,B.Sc,8.0,Lead,Enterprise,Remote,3.0,2.0,0,0.0,154551,56.0,2023-01-22,Built ML pipeline for preprocessing,2023,1,3,22,1,Sunday,2015-01-22 00:00:00,2015.0,1.0,22.0,1.0,Thursday,11.58,139,11-20 Years
27,Female,B.Sc,6.0,Mid,Startup,Remote,4.0,1.0,0,1.0,74258,67.0,2024-09-09,Built ML pipeline for preprocessing,2024,9,1,9,3,Monday,2018-09-09 12:00:00,2018.0,9.0,9.0,3.0,Sunday,7.95,95,6-10 Years
25,Male,B.Sc,,Junior,Enterprise,Remote,8.0,1.0,0,7.0,51245,86.0,2023-04-29,Contributed to open-source NLP repo,2023,4,0,29,2,Saturday,,,,,,,,,
31,Male,,3.0,Junior,Startup,Tier-3,7.0,2.0,1,1.0,58352,48.0,2024-06-11,Experience in data cleaning and ETL,2024,6,0,11,2,Tuesday,2021-06-11 06:00:00,2021.0,6.0,11.0,2.0,Friday,5.2,62,6-10 Years
24,Female,B.Sc,1.0,Lead,SME,Tier-1,3.0,2.0,0,3.0,81964,76.0,2023-07-03,Built ML pipeline for preprocessing,2023,7,3,3,3,Monday,2022-07-02 18:00:00,2022.0,7.0,2.0,3.0,Saturday,4.14,50,3-5 Years
32,Male,PhD,10.0,Junior,SME,Remote,4.0,0.0,1,2.0,136618,52.0,2024-05-29,Experience in data cleaning and ETL,2024,5,0,29,2,Wednesday,2014-05-29 12:00:00,2014.0,5.0,29.0,2.0,Thursday,12.23,147,11-20 Years
20,Male,B.Sc,0.0,Junior,Enterprise,Tier-2,,0.0,1,4.0,38498,63.0,2024-05-06,Contributed to open-source NLP repo,2024,5,0,6,2,Monday,2024-05-06 00:00:00,2024.0,5.0,6.0,2.0,Monday,2.3,28,3-5 Years
36,Female,B.Sc,12.0,Mid,Enterprise,Tier-1,6.0,1.0,0,3.0,145783,74.0,2024-05-20,Built ML pipeline for preprocessing,2024,5,1,20,2,Monday,2012-05-20 00:00:00,2012.0,5.0,20.0,2.0,Sunday,14.26,171,11-20 Years
33,Female,B.Sc+Cert,12.0,Lead,SME,Tier-3,4.0,0.0,0,0.0,150363,67.0,2024-09-26,Built ML pipeline for preprocessing,2024,9,3,26,3,Thursday,2012-09-26 00:00:00,2012.0,9.0,26.0,3.0,Wednesday,13.91,167,11-20 Years
32,Male,B.Sc,9.0,Junior,SME,Tier-1,6.0,1.0,1,1.0,131097,63.0,2024-03-12,,2024,3,0,12,1,Tuesday,2015-03-12 18:00:00,2015.0,3.0,12.0,1.0,Thursday,11.45,137,11-20 Years
36,Male,M.Sc,11.0,Mid,Enterprise,Tier-2,2.0,1.0,0,5.0,149851,47.0,2023-04-15,,2023,4,1,15,2,Saturday,2012-04-14 06:00:00,2012.0,4.0,14.0,2.0,Saturday,14.35,172,11-20 Years
40,Male,PhD,19.0,Mid,Startup,Tier-1,5.0,1.0,0,2.0,218689,44.0,2023-04-13,Experience in data cleaning and ETL,2023,4,1,13,2,Thursday,2004-04-12 06:00:00,2004.0,4.0,12.0,2.0,Monday,22.36,268,20+ Years
